Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,7,14,2
2025,7,July,0,0,4,19
2025,6,June,1,0,5,19
2025,5,May,0,16,1,6
2025,4,April,0,0,3,15
2025,3,March,0,0,3,5
2025,2,February,0,0,7,39
2025,1,January,0,16,3,18
2024,12,December,39,131,21,12
2024,11,November,0,37,6,8
2024,10,October,0,62,8,0
2024,8,August,1,0,0,7
2024,7,July,0,0,0,8
2024,6,June,0,0,7,4
2024,5,May,2,1,1,1
2024,4,April,0,0,0,5
2024,2,February,0,1,7,19
2024,1,January,0,0,2,14
2023,12,December,2,8,2,23
2023,11,November,0,47,14,11
2023,10,October,0,142,40,3
2023,9,September,25,145,43,22
2023,8,August,41,146,28,18
2023,7,July,119,125,44,42
2023,6,June,34,27,28,16
2023,5,May,0,0,10,6
2023,4,April,0,0,22,62
2023,3,March,0,0,19,8
2023,2,February,0,1,5,0
2023,1,January,2,0,8,37
2022,12,December,0,1,16,8
2022,11,November,0,0,9,8
2022,10,October,0,0,8,2
2022,9,September,0,0,9,7
2022,8,August,2,1,7,16
2022,7,July,2,19,6,12
2022,6,June,0,0,35,13
2022,5,May,0,1,7,3
2022,4,April,0,0,8,19
2022,3,March,0,2,25,11
2022,2,February,0,2,5,4
2022,1,January,0,0,4,9
2021,12,December,0,0,15,0
2021,11,November,0,0,1,8
2021,10,October,0,0,0,3
2021,9,September,3,6,10,12
2021,8,August,8,7,5,8
2021,7,July,1,2,6,18
2021,6,June,2,2,5,5
2021,4,April,0,0,5,2
2021,3,March,0,0,3,10
2021,2,February,0,0,4,14
2021,1,January,0,0,1,15
2020,12,December,0,0,4,0
2020,11,November,0,1,0,0
2020,10,October,0,0,6,6
2020,9,September,0,0,5,0
2020,8,August,0,2,1,0
2020,7,July,0,3,7,16
2020,3,March,0,0,4,11
2020,1,January,0,0,4,4
2019,12,December,0,0,1,0
2019,11,November,0,0,6,0
2019,10,October,0,0,4,2
2019,9,September,7,1,0,5
2019,8,August,18,22,10,13
2019,7,July,24,2,12,17
2019,6,June,6,3,8,0
2019,5,May,0,0,15,6
2019,4,April,0,0,4,1
2019,3,March,0,2,0,2
2019,2,February,0,0,7,7
2019,1,January,0,0,0,5
