Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,0,10,2
2025,7,July,8,0,12,11
2025,6,June,4,4,8,5
2025,5,May,0,0,1,0
2025,4,April,0,0,7,0
2025,3,March,0,0,12,0
2025,2,February,0,0,4,2
2025,1,January,1,2,12,1
2024,12,December,0,1,18,0
2024,11,November,0,0,4,13
2024,10,October,0,0,4,4
2024,9,September,2,2,7,13
2024,8,August,0,5,20,8
2024,7,July,0,0,17,12
2024,6,June,0,2,2,4
2024,5,May,0,0,2,7
2024,3,March,0,0,22,1
2024,2,February,0,0,9,2
2024,1,January,0,0,6,0
2023,12,December,0,0,14,0
2023,11,November,0,0,6,0
2023,10,October,0,0,14,0
2023,9,September,0,0,15,0
2023,8,August,0,0,25,0
2023,7,July,0,0,8,0
2023,6,June,0,0,20,6
2023,5,May,0,0,9,0
2023,4,April,0,0,2,0
2023,2,February,0,0,10,6
2023,1,January,0,0,0,9
2022,12,December,0,0,12,0
2022,11,November,0,0,18,2
2022,10,October,0,0,4,0
2022,9,September,1,0,8,9
2022,7,July,0,0,8,4
2022,6,June,0,0,5,1
2022,4,April,0,0,17,1
2022,3,March,1,0,8,5
2022,2,February,0,0,13,0
2022,1,January,0,0,8,4
2021,12,December,0,0,9,3
2021,11,November,1,0,22,7
2021,10,October,0,0,7,13
2021,9,September,1,1,0,5
2021,8,August,0,1,7,5
2021,7,July,3,0,7,12
2021,6,June,0,0,2,0
2021,5,May,0,0,11,0
2021,4,April,0,2,5,0
2021,3,March,0,0,11,0
2020,11,November,0,3,0,0
2020,7,July,0,0,4,0
2020,1,January,1,0,2,30
2019,12,December,0,0,14,0
2019,11,November,0,0,0,6
2019,10,October,0,0,15,8
2019,8,August,0,0,6,0
2019,7,July,1,0,175,451
2019,6,June,2,0,154,310
2019,4,April,0,0,18,0
2019,3,March,0,0,6,4
2019,2,February,0,0,6,0
2019,1,January,4,0,0,5
