Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,9,9,0
2025,7,July,0,2,5,0
2025,6,June,0,0,12,0
2025,4,April,0,1,11,0
2025,2,February,0,0,3,0
2024,7,July,0,0,7,0
2024,6,June,0,0,5,0
2024,4,April,0,5,10,0
2024,3,March,0,1,3,0
2024,1,January,0,0,12,0
2023,12,December,0,0,6,0
2023,11,November,0,0,2,0
2023,10,October,0,0,2,0
2023,8,August,0,0,10,0
2023,6,June,0,0,8,0
2023,4,April,0,0,3,0
2023,2,February,0,0,8,0
2023,1,January,0,0,8,0
2022,12,December,0,0,8,0
2022,11,November,0,0,5,0
2022,10,October,0,0,12,0
2022,8,August,0,1,6,0
2022,6,June,0,0,8,0
2022,4,April,0,0,2,0
2022,3,March,0,0,5,0
2022,2,February,0,0,1,0
2021,12,December,0,0,17,0
2021,11,November,0,0,3,0
2021,10,October,0,0,6,0
