Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,1,18,13
2025,7,July,0,1,9,0
2025,4,April,0,6,13,0
2025,3,March,0,0,1,7
2025,2,February,0,1,4,0
2025,1,January,0,0,4,0
2024,12,December,2,0,5,9
2024,11,November,1,0,7,0
2024,10,October,4,4,12,1
2024,9,September,1,14,17,24
2024,8,August,0,14,22,10
2024,7,July,1,5,17,6
2024,6,June,3,3,21,18
2024,5,May,6,2,14,10
2024,4,April,0,0,6,1
2024,3,March,0,1,0,8
2024,2,February,0,3,7,4
2024,1,January,0,1,0,0
2023,12,December,0,0,12,0
2023,11,November,0,5,9,48
2023,10,October,0,0,7,0
2023,9,September,6,1,11,9
2023,8,August,3,5,9,0
2023,7,July,6,4,13,3
2023,6,June,0,1,18,11
2023,5,May,1,2,10,10
2023,4,April,1,1,5,3
2023,3,March,0,0,8,10
2023,2,February,0,0,1,0
2023,1,January,0,1,4,0
2022,12,December,0,0,12,17
2022,11,November,1,1,0,0
2022,10,October,5,5,4,0
2022,9,September,57,59,19,14
2022,8,August,13,8,10,0
2022,7,July,2,5,2,10
2022,6,June,3,9,5,16
2022,5,May,0,0,1,3
2022,4,April,0,1,1,12
2022,3,March,0,0,8,12
2022,2,February,0,1,2,0
2022,1,January,0,0,1,0
2021,12,December,0,0,8,0
2021,11,November,0,2,1,0
2021,10,October,2,3,18,0
2021,9,September,1,3,2,6
2021,8,August,20,10,8,0
2021,7,July,0,1,0,8
2021,6,June,1,0,6,9
2021,5,May,0,0,20,15
2021,3,March,0,0,8,0
2021,2,February,0,0,5,4
2021,1,January,0,0,3,0
2020,11,November,2,0,0,0
2020,8,August,0,0,2,3
2020,7,July,1,0,6,1
2020,1,January,4,12,10,10
2019,12,December,5,5,6,0
2019,11,November,0,0,8,14
2019,10,October,2,1,2,4
2019,9,September,6,5,4,2
2019,8,August,2,13,24,10
2019,7,July,3,4,20,11
2019,6,June,0,7,19,14
2019,5,May,0,0,9,8
2019,4,April,2,2,2,2
2019,3,March,0,0,2,0
2019,2,February,0,0,4,7
2019,1,January,3,5,17,9
