Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,0,2,6
2025,7,July,0,0,2,2
2025,6,June,1,0,1,1
2025,5,May,0,0,1,0
2024,10,October,0,1,0,0
2024,9,September,0,0,2,6
2024,8,August,0,0,2,5
2024,7,July,0,0,8,0
2024,5,May,0,0,1,1
2024,4,April,0,1,0,0
2023,10,October,0,0,1,0
2023,9,September,0,0,6,4
2023,8,August,3,1,1,1
2023,7,July,0,0,10,3
2023,6,June,0,0,1,0
2022,10,October,0,0,1,0
2022,9,September,0,0,0,2
2022,8,August,0,2,1,1
2022,7,July,0,0,2,2
2022,6,June,0,0,1,0
2021,12,December,0,0,0,1
2021,5,May,0,0,0,1
2020,12,December,0,0,1,0
2019,10,October,0,0,1,2
2019,9,September,4,4,6,6
2019,8,August,2,0,8,12
2019,7,July,0,0,10,8
2019,5,May,2,0,1,1
