Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,7,July,0,0,0,1
2025,5,May,0,0,38,0
2025,2,February,0,0,0,1
2024,12,December,0,0,2,0
2024,11,November,0,4,0,0
2024,9,September,0,0,0,5
2024,7,July,0,0,2,16
2024,6,June,0,9,0,21
2024,5,May,0,0,5,1
2024,4,April,0,0,4,3
2023,11,November,0,1,1,0
2023,10,October,0,0,1,2
2023,9,September,0,0,0,2
2023,8,August,0,2,0,0
2023,7,July,0,1,13,0
2023,4,April,0,0,1,3
2023,3,March,0,0,0,5
2023,2,February,0,0,0,12
2023,1,January,0,0,4,1
2022,12,December,0,0,0,8
2022,10,October,0,0,1,5
2022,9,September,0,0,6,0
2022,7,July,0,0,2,1
2022,5,May,0,0,3,2
2022,3,March,0,0,0,1
2022,2,February,0,2,12,3
2021,11,November,0,0,0,1
2021,9,September,0,2,0,0
2021,8,August,0,0,1,0
2021,7,July,0,0,2,0
2021,5,May,0,0,3,0
2021,3,March,0,0,3,0
2020,9,September,0,0,4,0
2020,7,July,0,0,4,0
2020,6,June,0,0,0,4
2020,5,May,0,0,5,4
2020,3,March,0,0,0,10
2020,2,February,0,0,1,0
2020,1,January,0,0,13,16
2019,10,October,0,0,4,0
2019,8,August,1,0,62,23
2019,7,July,0,0,14,0
2019,6,June,0,5,112,59
2019,5,May,0,2,31,43
2019,4,April,0,0,19,22
2019,3,March,0,0,9,41
2019,2,February,0,0,6,3
