Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,22,25,34,47
2025,7,July,23,24,52,73
2025,6,June,11,9,61,78
2025,5,May,24,34,60,24
2025,4,April,8,12,58,64
2025,3,March,10,22,37,68
2025,2,February,17,24,103,78
2025,1,January,11,2,64,106
2024,12,December,2,13,111,55
2024,11,November,5,17,45,65
2024,10,October,13,13,67,44
2024,9,September,10,16,54,45
2024,8,August,18,47,20,28
2024,7,July,28,24,33,38
2024,6,June,38,19,56,53
2024,5,May,8,32,73,59
2024,4,April,2,23,34,35
2024,3,March,3,13,39,38
2024,2,February,0,16,11,29
2024,1,January,7,15,62,57
2023,12,December,11,7,55,38
2023,11,November,8,14,23,39
2023,10,October,32,14,19,22
2023,9,September,0,1,17,16
2023,8,August,3,8,22,36
2023,7,July,1,1,34,38
2023,6,June,6,14,77,52
2023,5,May,6,3,47,35
2023,4,April,1,6,57,56
2023,3,March,14,13,40,76
2023,2,February,25,15,80,69
2023,1,January,13,18,53,105
2022,12,December,14,11,84,48
2022,11,November,7,3,74,79
2022,10,October,15,8,41,77
2022,9,September,4,4,36,20
2022,8,August,8,8,46,24
2022,7,July,0,0,35,42
2022,6,June,9,17,65,61
2022,5,May,18,18,66,59
2022,4,April,2,7,57,63
2022,3,March,8,2,50,25
2022,2,February,2,2,32,48
2022,1,January,2,0,31,76
2021,12,December,0,4,61,44
2021,11,November,4,2,62,88
2021,10,October,2,3,23,44
2021,9,September,6,4,25,22
2021,8,August,0,4,15,29
2021,7,July,13,8,39,21
2021,6,June,0,1,22,20
2021,5,May,1,1,37,51
2021,4,April,3,2,63,55
2021,3,March,0,5,33,31
2021,2,February,3,3,45,28
2021,1,January,3,5,23,29
2020,12,December,3,1,39,8
2020,11,November,12,10,57,62
2020,10,October,0,5,20,15
2020,9,September,0,4,5,8
2020,8,August,0,1,17,12
2020,7,July,0,3,1,0
2020,6,June,2,2,12,0
2020,5,May,10,0,0,37
2020,4,April,3,1,0,11
2020,3,March,8,11,51,84
2020,2,February,2,3,33,91
2020,1,January,4,1,57,133
2019,12,December,1,3,51,32
2019,11,November,3,2,44,37
2019,10,October,1,14,19,11
2019,9,September,9,2,47,55
2019,8,August,3,1,26,1
2019,7,July,19,13,14,19
2019,6,June,0,0,35,34
2019,5,May,0,8,10,4
2019,4,April,11,5,26,25
2019,3,March,12,8,61,27
2019,2,February,0,0,58,74
2019,1,January,0,1,64,68
