Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,46,4,108,263
2025,7,July,44,129,332,483
2025,6,June,193,28,273,518
2025,5,May,32,16,204,326
2025,4,April,57,170,291,690
2025,3,March,75,50,206,661
2025,2,February,68,33,191,410
2025,1,January,84,62,91,684
2024,12,December,142,92,222,397
2024,11,November,73,52,155,374
2024,10,October,41,31,131,281
2024,9,September,38,23,65,121
2024,8,August,47,20,117,235
2024,7,July,35,33,268,402
2024,6,June,13,18,236,478
2024,5,May,88,74,142,375
2024,4,April,68,42,155,670
2024,3,March,314,238,249,515
2024,2,February,61,51,150,302
2024,1,January,57,48,117,746
2023,12,December,109,83,240,335
2023,11,November,67,37,128,376
2023,10,October,45,21,97,164
2023,9,September,18,12,72,148
2023,8,August,26,12,187,353
2023,7,July,19,11,207,508
2023,6,June,61,48,224,447
2023,5,May,43,21,204,470
2023,4,April,87,201,274,743
2023,3,March,216,51,248,609
2023,2,February,99,44,141,531
2023,1,January,88,39,176,665
2022,12,December,179,65,319,446
2022,11,November,117,237,132,555
2022,10,October,69,31,79,297
2022,9,September,34,26,158,195
2022,8,August,57,23,61,225
2022,7,July,61,32,232,404
2022,6,June,79,28,93,400
2022,5,May,39,29,77,292
2022,4,April,98,202,139,562
2022,3,March,224,35,276,573
2022,2,February,82,36,142,499
2022,1,January,102,65,73,591
2021,12,December,153,50,191,251
2021,11,November,77,43,140,473
2021,10,October,42,18,63,186
2021,9,September,37,18,46,107
2021,8,August,33,23,117,229
2021,7,July,33,25,73,318
2021,6,June,33,1,135,373
2021,5,May,54,19,115,276
2021,4,April,42,16,135,452
2021,3,March,58,12,120,294
2021,2,February,24,22,120,223
2021,1,January,41,30,91,431
2020,12,December,56,19,201,177
2020,11,November,10,7,55,170
2020,10,October,11,6,36,91
2020,9,September,7,4,19,42
2020,8,August,11,14,32,29
2020,7,July,12,3,43,171
2020,6,June,6,1,15,42
2020,5,May,13,5,9,22
2020,4,April,10,5,4,38
2020,3,March,84,80,81,427
2020,2,February,60,31,220,300
2020,1,January,48,44,152,409
2019,12,December,78,28,150,228
2019,11,November,11,24,137,240
2019,10,October,66,23,72,135
2019,9,September,25,18,42,53
2019,8,August,49,32,117,181
2019,7,July,30,21,149,283
2019,6,June,21,14,137,309
2019,5,May,48,32,148,286
2019,4,April,37,16,255,632
2019,3,March,65,48,239,539
2019,2,February,61,47,106,267
2019,1,January,36,22,96,553
