Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,46,40,41,129
2025,7,July,51,54,65,60
2025,6,June,80,69,48,78
2025,5,May,65,35,33,79
2025,4,April,41,84,102,59
2025,3,March,42,39,40,54
2025,2,February,49,70,28,51
2025,1,January,71,61,39,78
2024,12,December,48,50,47,23
2024,11,November,70,59,38,21
2024,10,October,83,79,55,61
2024,9,September,55,39,46,31
2024,8,August,41,23,38,98
2024,7,July,94,131,138,58
2024,6,June,86,116,95,108
2024,5,May,50,49,42,62
2024,4,April,43,110,87,21
2024,3,March,44,70,30,43
2024,2,February,56,48,46,67
2024,1,January,42,133,62,36
2023,12,December,52,66,37,25
2023,11,November,51,55,59,68
2023,10,October,59,95,71,55
2023,9,September,51,47,41,44
2023,8,August,35,48,62,111
2023,7,July,73,71,46,62
2023,6,June,58,25,81,73
2023,5,May,78,67,30,28
2023,4,April,101,32,46,64
2023,3,March,33,53,58,4
2023,2,February,51,40,58,70
2023,1,January,29,32,27,34
2022,12,December,40,10,53,19
2022,11,November,68,36,32,27
2022,10,October,50,49,56,67
2022,9,September,49,36,56,43
2022,8,August,14,59,52,80
2022,7,July,80,22,31,57
2022,6,June,89,30,92,59
2022,5,May,60,97,47,30
2022,4,April,48,16,49,32
2022,3,March,48,50,27,46
2022,2,February,10,15,25,4
2022,1,January,15,34,16,8
2021,12,December,58,15,12,25
2021,11,November,14,22,15,9
2021,10,October,40,32,19,25
2021,9,September,46,31,14,17
2021,8,August,37,14,40,47
2021,7,July,30,10,15,29
2021,6,June,24,10,21,22
2021,5,May,35,11,9,10
2021,4,April,17,9,0,4
2021,3,March,6,12,10,11
2021,2,February,0,2,5,0
2021,1,January,3,4,2,5
2020,12,December,37,32,11,12
2020,11,November,14,18,2,3
2020,10,October,49,29,19,10
2020,9,September,30,12,4,11
2020,8,August,15,16,0,2
2020,7,July,42,9,0,20
2020,6,June,25,11,1,4
2020,5,May,0,1,0,0
2020,4,April,3,6,0,2
2020,3,March,18,8,19,30
2020,2,February,45,18,49,69
2020,1,January,52,26,36,32
2019,12,December,38,19,41,53
2019,11,November,47,32,47,51
2019,10,October,48,50,52,35
2019,9,September,84,24,42,108
2019,8,August,43,199,51,56
2019,7,July,154,178,31,30
2019,6,June,28,23,110,106
2019,5,May,44,24,49,75
2019,4,April,17,15,31,62
2019,3,March,27,44,31,48
2019,2,February,22,11,79,77
2019,1,January,48,52,38,75
