Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,21,31,96,37
2025,7,July,20,14,160,72
2025,6,June,13,12,83,36
2025,5,May,48,64,83,24
2025,4,April,36,23,60,49
2025,3,March,31,16,117,96
2025,2,February,25,14,92,23
2025,1,January,26,81,71,127
2024,12,December,20,3,141,63
2024,11,November,34,32,95,53
2024,10,October,22,61,66,44
2024,9,September,29,38,119,67
2024,8,August,59,28,65,60
2024,7,July,31,39,179,94
2024,6,June,46,49,86,44
2024,5,May,77,106,89,62
2024,4,April,31,30,70,40
2024,3,March,25,26,106,47
2024,2,February,67,49,121,36
2024,1,January,14,16,182,73
2023,12,December,30,31,84,67
2023,11,November,46,65,74,28
2023,10,October,37,24,114,68
2023,9,September,24,19,78,40
2023,8,August,19,22,99,98
2023,7,July,11,18,112,104
2023,6,June,36,31,102,61
2023,5,May,132,101,93,81
2023,4,April,49,53,62,29
2023,3,March,22,69,150,76
2023,2,February,19,75,43,36
2023,1,January,65,42,123,77
2022,12,December,46,53,72,54
2022,11,November,43,44,150,102
2022,10,October,38,33,70,49
2022,9,September,55,29,78,24
2022,8,August,28,13,366,306
2022,7,July,50,24,104,55
2022,6,June,29,23,111,52
2022,5,May,34,74,96,60
2022,4,April,90,73,99,101
2022,3,March,32,20,100,30
2022,2,February,46,29,58,43
2022,1,January,24,11,54,52
2021,12,December,31,25,59,10
2021,11,November,25,17,49,18
2021,10,October,41,27,24,28
2021,9,September,69,57,47,21
2021,8,August,32,22,46,38
2021,7,July,21,28,13,8
2021,6,June,0,3,22,2
2021,5,May,2,1,12,14
2021,4,April,6,3,20,16
2021,3,March,0,5,41,32
2021,2,February,1,0,43,69
2021,1,January,2,0,22,15
2020,12,December,6,4,47,22
2020,11,November,1,5,10,3
2020,10,October,2,3,25,12
2020,9,September,2,5,1,3
2020,8,August,3,0,18,2
2020,7,July,7,5,5,3
2020,6,June,5,4,10,1
2020,5,May,0,3,0,5
2020,4,April,0,0,4,2
2020,3,March,20,5,79,53
2020,2,February,15,57,43,36
2020,1,January,29,33,74,18
2019,12,December,23,27,81,67
2019,11,November,25,41,43,25
2019,10,October,40,62,104,97
2019,9,September,308,303,441,504
2019,8,August,429,437,501,628
2019,7,July,440,394,669,826
2019,6,June,399,409,846,853
2019,5,May,423,522,701,426
2019,4,April,391,402,318,315
2019,3,March,312,307,477,380
2019,2,February,244,205,246,241
2019,1,January,325,268,231,306
