Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,0,3,0
2025,6,June,0,0,33,0
2025,5,May,0,1,9,0
2025,4,April,0,1,28,0
2025,3,March,0,0,12,0
2024,9,September,0,0,2,0
2024,8,August,0,3,95,0
2024,7,July,0,2,43,0
2024,6,June,0,3,107,0
2024,5,May,0,3,61,0
2024,4,April,0,1,95,0
2024,3,March,0,0,18,0
2023,8,August,0,2,47,0
2023,7,July,0,3,40,0
2023,6,June,0,10,51,0
2023,5,May,0,2,52,0
2023,4,April,0,0,29,0
2023,3,March,0,0,50,0
2023,2,February,0,0,11,0
2022,7,July,0,2,31,0
2022,6,June,0,4,32,0
2022,5,May,0,2,42,0
2022,4,April,0,0,25,0
2021,9,September,0,0,5,0
2021,8,August,0,0,4,0
2021,7,July,0,0,15,0
2021,6,June,0,1,14,0
2021,5,May,0,0,13,0
2021,4,April,0,0,21,0
2021,3,March,0,0,9,0
2021,2,February,0,0,19,0
2020,6,June,0,0,1,0
2019,7,July,0,0,1,0
2019,6,June,2,0,0,0
2019,5,May,0,3,0,0
2019,4,April,0,0,0,2
