Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,6,June,0,2,6,0
2025,4,April,0,7,0,0
2025,3,March,0,6,6,0
2025,2,February,0,6,8,0
2025,1,January,0,24,4,0
2024,11,November,0,9,0,0
2024,10,October,0,4,0,0
2024,5,May,0,6,0,0
2024,4,April,0,6,1,0
2024,3,March,0,8,0,0
2024,2,February,0,4,2,0
2024,1,January,0,0,2,0
2023,11,November,0,8,0,0
2023,4,April,0,3,0,0
2023,3,March,0,13,0,0
2023,2,February,0,1,0,0
2022,11,November,0,18,0,0
2022,10,October,0,7,0,0
2022,7,July,0,35,0,0
2022,5,May,0,6,3,0
2022,4,April,0,2,0,0
2022,3,March,0,13,0,0
2022,2,February,0,2,0,0
2022,1,January,0,4,0,0
2021,12,December,0,0,5,0
2021,11,November,0,6,0,0
2021,7,July,0,6,0,0
2021,4,April,0,6,0,0
2021,3,March,0,0,2,0
2021,2,February,0,0,8,0
2020,3,March,0,5,0,0
2020,2,February,0,2,0,0
2019,11,November,0,2,4,0
2019,5,May,0,2,0,0
2019,4,April,0,0,3,0
2019,1,January,0,2,5,0
