Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,1,5,6,3
2025,7,July,0,8,2,0
2025,6,June,1,5,4,3
2025,5,May,2,4,0,7
2025,4,April,0,2,1,1
2025,3,March,0,34,11,0
2025,2,February,1,3,0,0
2025,1,January,4,7,23,0
2024,12,December,6,9,7,0
2024,11,November,4,2,0,1
2024,10,October,0,0,25,4
2024,8,August,2,1,7,5
2024,7,July,0,9,7,0
2024,6,June,3,5,8,0
2024,5,May,0,3,3,2
2024,4,April,0,2,1,4
2024,3,March,0,0,11,0
2024,2,February,8,3,0,0
2024,1,January,2,6,18,4
2023,12,December,0,2,8,0
2023,11,November,0,4,5,0
2023,10,October,0,10,4,0
2023,9,September,0,0,2,0
2023,8,August,1,0,2,9
2023,7,July,0,1,3,0
2023,6,June,0,0,10,0
2023,5,May,0,2,1,0
2023,3,March,0,0,10,0
2023,2,February,0,2,0,0
2023,1,January,0,1,0,0
2022,12,December,2,0,12,0
2022,11,November,4,4,0,8
2022,10,October,0,0,4,0
2022,9,September,0,7,0,0
2022,8,August,0,1,2,6
2022,7,July,2,3,1,0
2022,6,June,0,0,8,4
2022,5,May,0,0,3,4
2022,4,April,0,1,1,0
2022,3,March,0,1,6,0
2022,2,February,4,0,4,2
2022,1,January,0,0,2,0
2021,12,December,0,1,36,0
2021,11,November,0,1,4,0
2021,10,October,1,2,7,0
2021,9,September,0,3,5,0
2021,8,August,3,0,10,0
2021,3,March,0,0,4,0
2020,12,December,0,0,7,0
2020,11,November,0,0,0,5
2020,9,September,0,0,5,0
2020,4,April,0,1,0,0
2020,2,February,2,0,0,0
2019,11,November,0,0,2,0
2019,10,October,0,0,8,0
2019,9,September,0,6,9,2
2019,8,August,6,13,7,8
2019,7,July,0,0,15,9
2019,6,June,0,0,20,0
2019,5,May,0,1,0,2
2019,4,April,0,0,1,1
2019,3,March,0,0,8,0
2019,2,February,13,4,0,0
2019,1,January,0,0,0,2
