Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,149,109,251,390
2025,7,July,198,117,216,290
2025,6,June,75,116,457,471
2025,5,May,166,148,323,744
2025,4,April,158,141,400,441
2025,3,March,182,189,381,480
2025,2,February,351,65,416,572
2025,1,January,138,85,362,601
2024,12,December,121,166,539,448
2024,11,November,236,135,338,434
2024,10,October,249,241,376,478
2024,9,September,144,133,291,369
2024,8,August,121,122,404,466
2024,7,July,95,91,187,269
2024,6,June,153,149,460,314
2024,5,May,224,281,313,335
2024,4,April,235,263,460,492
2024,3,March,266,232,339,496
2024,2,February,85,122,421,345
2024,1,January,144,146,278,454
2023,12,December,117,110,514,304
2023,11,November,255,242,291,309
2023,10,October,166,194,207,358
2023,9,September,179,197,350,348
2023,8,August,271,254,366,504
2023,7,July,215,130,318,434
2023,6,June,167,164,513,434
2023,5,May,204,204,317,381
2023,4,April,203,179,321,447
2023,3,March,100,221,434,439
2023,2,February,39,103,323,287
2023,1,January,104,181,351,466
2022,12,December,116,96,457,285
2022,11,November,133,137,268,323
2022,10,October,182,167,258,420
2022,9,September,196,133,220,297
2022,8,August,197,164,326,333
2022,7,July,194,153,327,308
2022,6,June,177,150,349,469
2022,5,May,149,148,282,326
2022,4,April,81,127,338,383
2022,3,March,94,145,421,408
2022,2,February,49,36,246,277
2022,1,January,23,28,169,437
2021,12,December,53,59,419,192
2021,11,November,100,183,225,281
2021,10,October,121,87,176,266
2021,9,September,92,117,256,189
2021,8,August,121,80,141,271
2021,7,July,97,159,222,167
2021,6,June,36,36,110,143
2021,5,May,40,30,126,133
2021,4,April,65,38,138,165
2021,3,March,34,32,231,228
2021,2,February,8,29,74,125
2021,1,January,32,23,125,358
2020,12,December,23,40,277,121
2020,11,November,54,57,53,39
2020,10,October,21,16,19,39
2020,9,September,14,25,40,43
2020,8,August,14,16,31,33
2020,7,July,32,22,66,82
2020,6,June,10,23,30,17
2020,5,May,2,13,11,17
2020,4,April,0,13,3,9
2020,3,March,54,53,196,263
2020,2,February,100,121,333,271
2020,1,January,151,177,294,524
2019,12,December,130,147,497,365
2019,11,November,122,142,243,184
2019,10,October,201,199,299,258
2019,9,September,167,90,227,255
2019,8,August,130,107,235,293
2019,7,July,227,169,279,286
2019,6,June,154,128,411,519
2019,5,May,130,123,279,293
2019,4,April,124,126,278,270
2019,3,March,87,72,358,380
2019,2,February,130,109,248,358
2019,1,January,126,144,234,378
