Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,15075,15634,27389,31244
2025,7,July,15724,14521,47269,51517
2025,6,June,15101,16231,48127,47829
2025,5,May,17361,18263,35603,29309
2025,4,April,18450,17578,22385,24046
2025,3,March,16967,15399,28101,30517
2025,2,February,12713,12325,16090,16126
2025,1,January,12106,13612,14615,20673
2024,12,December,16748,15704,31874,27542
2024,11,November,15047,16703,25384,25392
2024,10,October,21044,20072,24258,25346
2024,9,September,16290,15134,21620,22791
2024,8,August,16161,14141,26287,31649
2024,7,July,16248,15017,50215,55044
2024,6,June,14014,15004,51492,48303
2024,5,May,17789,17541,35352,29936
2024,4,April,16376,16446,24705,27553
2024,3,March,16428,14207,31821,35921
2024,2,February,11748,10318,22005,22639
2024,1,January,11474,12312,20578,28924
2023,12,December,14495,14455,35648,28302
2023,11,November,13822,14786,27890,27175
2023,10,October,18422,17536,24275,26613
2023,9,September,13708,12360,22117,21359
2023,8,August,14529,13224,27812,34833
2023,7,July,13669,12298,44936,49573
2023,6,June,11455,11421,46579,42661
2023,5,May,13735,14220,34905,28922
2023,4,April,14270,13417,25546,26949
2023,3,March,14276,12467,30250,31849
2023,2,February,9278,8266,19367,20199
2023,1,January,10959,11135,20032,27331
2022,12,December,11581,12300,31887,26657
2022,11,November,11501,12446,26175,26460
2022,10,October,17308,16253,27611,27439
2022,9,September,12407,11385,25844,23705
2022,8,August,12877,11496,30916,40576
2022,7,July,11598,10155,46381,49530
2022,6,June,11605,12025,47661,40723
2022,5,May,9873,10563,30460,24688
2022,4,April,10840,10412,21962,23350
2022,3,March,6767,6141,22671,24214
2022,2,February,3930,3668,13832,14114
2022,1,January,4422,4435,11163,17573
2021,12,December,4839,5196,19783,17261
2021,11,November,5032,4767,15960,17056
2021,10,October,4959,4764,11802,10887
2021,9,September,2015,1517,5581,5647
2021,8,August,2060,1726,8545,10742
2021,7,July,2229,1796,14509,14583
2021,6,June,570,579,11026,10902
2021,5,May,398,422,7329,6623
2021,4,April,420,410,5066,4704
2021,3,March,327,297,4205,4147
2021,2,February,203,261,830,852
2021,1,January,253,184,787,1313
2020,12,December,105,117,1338,753
2020,11,November,84,126,858,763
2020,10,October,47,53,156,122
2020,9,September,52,49,98,92
2020,8,August,104,118,396,507
2020,7,July,221,232,1115,901
2020,6,June,42,48,44,31
2020,5,May,0,4,4,15
2020,4,April,0,5,1,0
2020,3,March,3445,4448,5717,7313
2020,2,February,7850,7286,5692,5414
2020,1,January,7799,7812,6470,8982
2019,12,December,8333,8432,13298,11644
2019,11,November,8861,10382,10788,10911
2019,10,October,13396,11278,10436,11103
2019,9,September,9962,9642,11956,11901
2019,8,August,10252,10125,14892,18587
2019,7,July,9829,9153,22893,25021
2019,6,June,9079,9490,24753,23490
2019,5,May,9709,10265,17814,15027
2019,4,April,9692,9312,9634,10113
2019,3,March,9746,8769,10665,11384
2019,2,February,5538,3839,4717,5501
2019,1,January,6114,5657,5286,8173
