Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,57047,56401,176157,196743
2025,7,July,46181,39182,191191,214476
2025,6,June,33683,33622,196274,188750
2025,5,May,32528,36661,162837,155331
2025,4,April,34626,31494,137618,143968
2025,3,March,28298,27613,128758,126631
2025,2,February,24605,23042,86616,82956
2025,1,January,30073,31388,81099,95946
2024,12,December,38148,39586,117857,109338
2024,11,November,27850,33493,98829,99352
2024,10,October,37392,36310,108471,125306
2024,9,September,35433,35554,128670,130210
2024,8,August,52364,49703,157242,176314
2024,7,July,45626,38222,167741,189054
2024,6,June,35249,35145,183417,176991
2024,5,May,36127,40032,152763,144543
2024,4,April,37391,36177,118111,124231
2024,3,March,34242,30786,128258,120218
2024,2,February,27177,25962,86184,79339
2024,1,January,34811,33762,74976,89000
2023,12,December,39854,38729,104856,95954
2023,11,November,32424,34211,91116,93241
2023,10,October,38714,36284,103773,118753
2023,9,September,34815,35329,111799,109572
2023,8,August,54360,49956,134190,148731
2023,7,July,46334,34904,145983,168684
2023,6,June,32633,33611,158423,145098
2023,5,May,35586,37683,132568,125043
2023,4,April,36965,34629,126348,126755
2023,3,March,32082,30170,120086,110779
2023,2,February,26597,25197,81279,75798
2023,1,January,34176,33823,79661,91080
2022,12,December,36521,38141,103277,90454
2022,11,November,29984,32619,83477,84090
2022,10,October,39419,35380,95861,108610
2022,9,September,35658,35066,106114,103296
2022,8,August,53210,49189,114493,133131
2022,7,July,45406,35944,143153,160626
2022,6,June,34955,34692,148717,135576
2022,5,May,36154,37196,118322,109575
2022,4,April,38257,32748,102390,101236
2022,3,March,21974,19286,77292,75017
2022,2,February,13751,12938,44291,41584
2022,1,January,15778,15827,34833,43163
2021,12,December,19693,20808,56613,49020
2021,11,November,16623,13418,42177,43307
2021,10,October,22911,8734,38510,39563
2021,9,September,15821,7920,32161,36258
2021,8,August,17556,10233,44448,51474
2021,7,July,9365,7658,54860,55580
2021,6,June,6489,5964,46900,44577
2021,5,May,4859,4855,33125,32748
2021,4,April,4473,4025,28057,30896
2021,3,March,3326,3192,24490,20477
2021,2,February,2666,2651,11859,11183
2021,1,January,5626,3983,11358,16214
2020,12,December,5648,6457,16992,13148
2020,11,November,4424,3997,13686,14523
2020,10,October,3689,3390,11638,10668
2020,9,September,2274,2045,4142,3597
2020,8,August,2875,2541,4740,4690
2020,7,July,1513,1487,4160,3280
2020,6,June,1277,1069,1050,1150
2020,5,May,817,897,195,455
2020,4,April,181,456,101,171
2020,3,March,13224,17238,34270,50390
2020,2,February,30961,30097,73024,72708
2020,1,January,40183,42141,71696,83681
2019,12,December,47399,49319,95021,85291
2019,11,November,37299,44315,77847,79963
2019,10,October,51691,48176,112928,128438
2019,9,September,48757,50006,135473,134972
2019,8,August,69092,66098,154465,172991
2019,7,July,64314,48280,168145,192223
2019,6,June,51641,51580,186273,171875
2019,5,May,51345,53525,154848,142302
2019,4,April,52075,45683,121448,122819
2019,3,March,39248,38718,114122,114279
2019,2,February,32738,30536,70450,70357
2019,1,January,42741,43362,74104,87682
