Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,96,48,166,176
2025,7,July,107,40,215,269
2025,6,June,120,42,168,204
2025,5,May,93,50,183,188
2025,4,April,71,55,142,180
2025,3,March,108,22,175,158
2025,2,February,80,48,200,153
2025,1,January,102,79,85,261
2024,12,December,73,32,209,136
2024,11,November,89,24,163,188
2024,10,October,68,28,108,124
2024,9,September,76,25,77,115
2024,8,August,104,63,172,216
2024,7,July,111,28,182,198
2024,6,June,62,15,115,137
2024,5,May,79,30,158,209
2024,4,April,78,46,129,168
2024,3,March,70,40,232,277
2024,2,February,68,19,136,145
2024,1,January,74,37,143,265
2023,12,December,82,66,221,160
2023,11,November,66,31,194,198
2023,10,October,57,13,90,204
2023,9,September,66,26,136,154
2023,8,August,80,75,177,224
2023,7,July,63,39,214,264
2023,6,June,82,50,183,209
2023,5,May,70,43,143,183
2023,4,April,49,30,167,195
2023,3,March,49,17,222,131
2023,2,February,62,47,121,98
2023,1,January,55,26,121,289
2022,12,December,77,65,245,217
2022,11,November,75,28,209,233
2022,10,October,81,32,138,183
2022,9,September,42,26,133,139
2022,8,August,80,30,120,182
2022,7,July,43,13,187,197
2022,6,June,42,26,200,168
2022,5,May,26,23,117,104
2022,4,April,25,27,94,158
2022,3,March,45,35,123,117
2022,2,February,41,24,109,157
2022,1,January,40,27,60,133
2021,12,December,74,45,161,105
2021,11,November,37,34,138,140
2021,10,October,32,16,94,135
2021,9,September,54,6,45,47
2021,8,August,36,16,69,141
2021,7,July,34,3,75,97
2021,6,June,16,8,80,60
2021,5,May,21,3,59,56
2021,4,April,20,6,54,72
2021,3,March,11,1,57,44
2021,2,February,15,7,41,31
2021,1,January,30,4,23,95
2020,12,December,17,12,111,76
2020,11,November,27,24,89,69
2020,10,October,22,33,72,86
2020,9,September,38,23,41,55
2020,8,August,10,9,24,21
2020,7,July,26,18,22,28
2020,6,June,21,6,1,12
2020,5,May,0,1,1,4
2020,4,April,0,0,1,10
2020,3,March,20,22,38,57
2020,2,February,39,19,145,171
2020,1,January,76,31,192,246
2019,12,December,81,18,159,184
2019,11,November,45,32,145,104
2019,10,October,58,51,119,166
2019,9,September,93,60,117,148
2019,8,August,53,42,201,223
2019,7,July,77,48,204,255
2019,6,June,32,30,116,162
2019,5,May,45,50,133,84
2019,4,April,42,45,118,174
2019,3,March,116,34,148,182
2019,2,February,24,29,186,163
2019,1,January,50,39,81,186
