Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,39,32,128,102
2025,7,July,54,46,121,155
2025,6,June,40,36,149,118
2025,5,May,62,55,140,95
2025,4,April,64,51,178,223
2025,3,March,134,149,203,149
2025,2,February,106,92,149,138
2025,1,January,49,56,116,179
2024,12,December,80,33,102,73
2024,11,November,71,73,100,84
2024,10,October,103,81,132,106
2024,9,September,72,57,111,103
2024,8,August,82,67,106,82
2024,7,July,49,54,222,219
2024,6,June,30,45,164,115
2024,5,May,73,73,119,109
2024,4,April,56,58,136,195
2024,3,March,52,56,272,216
2024,2,February,82,72,180,191
2024,1,January,51,33,123,124
2023,12,December,87,39,127,161
2023,11,November,42,46,118,144
2023,10,October,118,91,96,130
2023,9,September,47,48,121,90
2023,8,August,68,40,124,86
2023,7,July,47,32,160,146
2023,6,June,67,66,112,116
2023,5,May,79,83,117,90
2023,4,April,148,115,133,202
2023,3,March,79,89,244,268
2023,2,February,90,68,117,129
2023,1,January,58,62,123,137
2022,12,December,69,58,124,93
2022,11,November,64,58,108,77
2022,10,October,136,125,132,112
2022,9,September,51,76,77,89
2022,8,August,66,51,86,84
2022,7,July,73,68,146,173
2022,6,June,79,46,143,100
2022,5,May,111,78,161,146
2022,4,April,68,76,112,148
2022,3,March,89,62,157,172
2022,2,February,78,43,97,134
2022,1,January,49,20,68,53
2021,12,December,43,34,59,42
2021,11,November,55,50,77,86
2021,10,October,71,60,57,57
2021,9,September,11,24,22,39
2021,8,August,30,26,75,69
2021,7,July,16,12,63,78
2021,6,June,27,7,118,99
2021,5,May,28,2,59,66
2021,4,April,6,1,48,61
2021,3,March,7,3,40,15
2021,2,February,7,5,38,42
2021,1,January,16,3,15,47
2020,12,December,31,1,48,40
2020,11,November,10,9,38,40
2020,10,October,1,10,28,18
2020,9,September,20,18,40,40
2020,8,August,6,7,28,31
2020,7,July,0,8,72,64
2020,6,June,13,3,5,8
2020,5,May,1,0,0,2
2020,3,March,45,37,93,86
2020,2,February,111,76,104,116
2020,1,January,101,88,96,152
2019,12,December,81,58,94,76
2019,11,November,83,55,107,89
2019,10,October,115,115,155,144
2019,9,September,51,77,121,116
2019,8,August,94,66,87,81
2019,7,July,64,51,137,129
2019,6,June,43,44,116,117
2019,5,May,111,112,109,168
2019,4,April,88,70,178,219
2019,3,March,102,79,123,170
2019,2,February,202,117,106,163
2019,1,January,42,47,127,82
