Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,3987,4322,4823,7386
2025,7,July,4588,4438,8799,10760
2025,6,June,4459,5131,10062,9387
2025,5,May,5911,6216,7451,5682
2025,4,April,7214,6167,3418,4224
2025,3,March,6934,7427,4290,4177
2025,2,February,6739,5816,2871,3061
2025,1,January,5244,6257,2556,4695
2024,12,December,6230,5703,5567,4050
2024,11,November,5959,6432,3976,3737
2024,10,October,7291,6976,3787,4598
2024,9,September,5261,5149,3828,3486
2024,8,August,4836,4510,4083,5241
2024,7,July,5271,4990,7016,8702
2024,6,June,4868,5306,8506,8012
2024,5,May,7237,7237,6716,5196
2024,4,April,6449,6464,3439,4516
2024,3,March,6812,6110,5300,4146
2024,2,February,5982,5206,2895,3044
2024,1,January,4991,5030,2081,4383
2023,12,December,6156,5773,4932,3932
2023,11,November,5519,5531,3460,4120
2023,10,October,6158,6119,3151,4254
2023,9,September,4807,4266,3100,3293
2023,8,August,4249,3956,3062,5145
2023,7,July,5264,4921,9147,10965
2023,6,June,4199,4299,10207,9403
2023,5,May,5485,5946,7096,6017
2023,4,April,6530,6117,4616,5111
2023,3,March,6435,5680,4477,4757
2023,2,February,4835,4440,3363,3598
2023,1,January,6242,5947,2727,4259
2022,12,December,5032,4956,4903,3483
2022,11,November,5662,5763,3791,3710
2022,10,October,5933,5756,4203,4283
2022,9,September,4299,3634,4487,3545
2022,8,August,3512,3433,3645,5043
2022,7,July,3828,3413,6915,7190
2022,6,June,3792,3666,7115,6226
2022,5,May,3255,3053,4698,3553
2022,4,April,1678,1280,2947,3258
2022,3,March,910,818,2288,2805
2022,2,February,785,709,1567,1277
2022,1,January,1420,1567,1535,2928
2021,12,December,2061,2069,2780,1713
2021,11,November,915,861,1724,1941
2021,10,October,727,684,1593,1526
2021,9,September,51,46,182,218
2021,8,August,729,613,1033,2190
2021,7,July,1046,964,3864,3964
2021,6,June,18,30,1090,1405
2021,5,May,38,49,1143,1039
2021,4,April,26,33,316,372
2021,3,March,39,10,136,224
2021,2,February,18,9,110,226
2021,1,January,47,25,75,337
2020,12,December,81,115,172,82
2020,11,November,11,33,86,135
2020,10,October,49,13,35,48
2020,9,September,21,15,22,39
2020,8,August,37,7,28,39
2020,7,July,75,103,172,69
2020,6,June,5,0,23,42
2020,5,May,3,0,0,1
2020,4,April,28,1947,0,19
2020,3,March,3431,4878,1175,1726
2020,2,February,7732,7151,2467,2439
2020,1,January,7407,7839,1975,3515
2019,12,December,6923,6057,3620,2867
2019,11,November,6852,6816,2320,2573
2019,10,October,5082,5508,2361,2496
2019,9,September,5284,5372,2615,3355
2019,8,August,4698,4833,3601,5132
2019,7,July,4422,4176,5099,6531
2019,6,June,4436,4946,6484,5706
2019,5,May,5630,5936,3410,3145
2019,4,April,7242,7227,2831,3475
2019,3,March,7393,7541,3207,4199
2019,2,February,6512,5815,1591,2037
2019,1,January,6153,6140,1918,3717
