Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,16,28,17,6
2025,7,July,14,9,39,32
2025,6,June,9,7,18,8
2025,5,May,30,33,30,21
2025,4,April,45,46,62,50
2025,3,March,24,26,85,67
2025,2,February,43,17,24,43
2025,1,January,35,18,40,75
2024,12,December,52,12,58,19
2024,11,November,36,41,48,32
2024,10,October,37,30,16,17
2024,9,September,44,27,24,30
2024,8,August,10,24,46,23
2024,7,July,18,22,101,37
2024,6,June,25,25,78,34
2024,5,May,20,26,56,36
2024,4,April,47,38,52,31
2024,3,March,47,11,74,44
2024,2,February,29,19,64,24
2024,1,January,27,26,23,64
2023,12,December,50,9,54,58
2023,11,November,41,40,61,26
2023,10,October,56,48,33,44
2023,9,September,8,6,14,7
2023,8,August,7,6,32,36
2023,7,July,43,19,26,52
2023,6,June,21,24,75,56
2023,5,May,11,26,81,27
2023,4,April,39,22,64,51
2023,3,March,28,25,57,16
2023,2,February,49,38,23,17
2023,1,January,34,29,31,51
2022,12,December,49,30,51,24
2022,11,November,20,26,42,15
2022,10,October,13,29,29,18
2022,9,September,25,32,78,74
2022,8,August,28,21,42,28
2022,7,July,14,19,35,36
2022,6,June,25,47,61,35
2022,5,May,30,29,47,14
2022,4,April,51,52,18,27
2022,3,March,29,28,59,17
2022,2,February,22,29,47,35
2022,1,January,35,27,2,11
2021,12,December,61,28,61,16
2021,11,November,40,18,28,6
2021,10,October,59,18,21,47
2021,9,September,23,29,30,28
2021,8,August,32,26,101,21
2021,7,July,3,2,36,25
2021,6,June,12,1,22,29
2021,5,May,0,3,13,6
2021,4,April,28,7,9,42
2021,3,March,8,1,40,15
2021,2,February,0,0,29,20
2021,1,January,21,22,19,19
2020,12,December,17,2,29,9
2020,11,November,20,14,74,32
2020,10,October,8,6,27,2
2020,9,September,3,1,4,6
2020,8,August,19,7,50,26
2020,7,July,0,1,0,18
2020,6,June,3,0,0,0
2020,5,May,9,3,1,0
2020,4,April,3,1,0,0
2020,3,March,22,23,105,94
2020,2,February,44,19,26,28
2020,1,January,35,18,40,66
2019,12,December,41,14,53,23
2019,11,November,22,14,23,26
2019,10,October,31,14,32,44
2019,9,September,13,34,214,104
2019,8,August,5,13,24,46
2019,7,July,14,10,36,32
2019,6,June,16,14,36,21
2019,5,May,22,7,62,53
2019,4,April,40,24,108,55
2019,3,March,15,15,132,93
2019,2,February,20,13,78,67
2019,1,January,7,22,29,23
