Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,6,3,0
2025,7,July,0,2,0,0
2025,6,June,0,0,1,0
2025,5,May,0,2,1,0
2025,3,March,0,1,0,0
2024,12,December,0,0,2,0
2024,11,November,3,0,5,8
2024,10,October,0,6,0,0
2024,9,September,1,2,10,0
2024,8,August,1,4,6,0
2024,7,July,1,3,0,0
2024,6,June,3,3,1,0
2024,5,May,0,0,8,0
2024,4,April,0,0,2,0
2024,2,February,2,3,1,0
2023,12,December,0,0,10,0
2023,11,November,0,3,5,7
2023,10,October,0,10,0,0
2023,9,September,0,5,9,1
2023,8,August,0,1,0,0
2023,7,July,0,2,3,0
2023,6,June,0,6,14,0
2023,5,May,0,4,11,0
2023,3,March,0,3,0,0
2022,11,November,0,3,0,0
2022,10,October,0,2,0,0
2022,9,September,0,1,11,0
2022,8,August,0,4,5,0
2022,7,July,0,0,4,0
2022,6,June,0,1,1,0
2022,5,May,0,0,3,0
2022,4,April,0,2,2,0
2022,3,March,0,0,10,0
2022,1,January,0,1,5,0
2021,12,December,0,0,25,0
2021,10,October,0,8,1,2
2021,9,September,2,3,6,0
2021,8,August,0,2,3,0
2021,7,July,5,4,1,1
2021,6,June,0,0,2,0
2021,5,May,0,0,4,0
2021,4,April,0,0,1,0
2021,2,February,0,0,12,0
2020,11,November,0,1,6,0
2020,8,August,1,1,1,3
2020,4,April,0,0,2,0
2020,2,February,15,4,0,0
2020,1,January,0,1,2,0
2019,12,December,0,1,5,0
2019,10,October,0,0,8,0
2019,9,September,0,4,4,2
2019,8,August,4,4,2,0
2019,7,July,0,3,1,2
2019,6,June,0,2,9,0
2019,4,April,2,1,2,5
2019,3,March,0,0,4,0
2019,2,February,0,1,17,0
2019,1,January,0,0,1,0
