Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,2,0,291,217
2025,7,July,2,3,226,288
2025,6,June,3,1,156,216
2025,5,May,2,3,268,207
2025,4,April,1,1,46,45
2025,3,March,2,1,12,13
2025,2,February,0,0,11,10
2025,1,January,2,3,2,12
2024,12,December,3,2,22,9
2024,11,November,4,4,66,82
2024,10,October,3,3,142,110
2024,9,September,2,1,149,201
2024,8,August,1,1,240,146
2024,7,July,0,0,162,172
2024,6,June,2,0,221,217
2024,5,May,0,0,178,195
2024,4,April,0,0,48,55
2024,3,March,0,0,12,10
2024,2,February,1,0,6,6
2024,1,January,0,1,5,15
2023,12,December,0,0,31,14
2023,11,November,0,0,58,62
2023,10,October,0,5,114,112
2023,9,September,5,3,179,180
2023,8,August,4,5,170,174
2023,7,July,2,1,195,195
2023,6,June,0,1,217,199
2023,5,May,3,4,219,220
2023,4,April,9,1,60,54
2023,3,March,1,0,13,10
2023,2,February,2,1,12,9
2023,1,January,0,3,7,21
2022,12,December,3,1,16,9
2022,11,November,3,3,73,61
2022,10,October,4,5,151,141
2022,9,September,3,1,187,188
2022,8,August,1,1,193,184
2022,7,July,5,7,221,218
2022,6,June,3,4,198,177
2022,5,May,2,1,119,139
2021,8,August,0,0,0,3
2021,6,June,0,0,0,4
2020,3,March,1,1,10,10
2020,2,February,0,0,21,17
2020,1,January,2,1,15,15
2019,12,December,3,6,23,24
2019,11,November,2,2,109,112
2019,10,October,5,2,194,191
2019,9,September,2,1,254,357
2019,8,August,3,2,464,327
2019,7,July,9,5,448,519
2019,6,June,1,3,391,345
2019,5,May,5,2,267,236
2019,4,April,2,3,59,66
2019,3,March,2,3,14,14
2019,2,February,1,1,15,14
2019,1,January,0,0,12,19
