Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,1,0,0,1
2025,7,July,3,0,0,2
2025,5,May,0,0,0,3
2025,4,April,5,3,0,0
2025,2,February,1,0,0,0
2024,12,December,1,0,0,0
2024,10,October,2,0,0,0
2024,9,September,0,0,0,2
2024,8,August,1,1,3,2
2024,7,July,1,0,0,0
2024,6,June,2,4,0,3
2024,5,May,0,1,0,0
2024,4,April,3,0,0,0
2024,3,March,1,0,0,2
2024,2,February,0,1,0,0
2023,11,November,0,0,8,0
2023,10,October,0,0,0,1
2023,9,September,1,2,0,3
2023,8,August,3,1,0,0
2023,7,July,0,1,0,1
2023,6,June,1,0,0,4
2023,5,May,2,0,0,0
2023,4,April,0,0,0,16
2023,2,February,0,2,0,0
2022,11,November,0,0,0,1
2022,10,October,0,0,0,2
2022,9,September,1,0,0,7
2022,8,August,0,0,7,15
2022,7,July,3,0,0,2
2022,6,June,5,0,0,0
2022,5,May,0,0,0,7
2022,4,April,1,2,0,0
2022,2,February,0,2,0,0
2021,11,November,0,0,0,1
2021,10,October,6,13,0,3
2021,8,August,1,0,0,0
2021,7,July,0,2,0,0
2021,1,January,2,0,0,2
2020,1,January,1,2,0,1
2019,12,December,8,0,0,2
2019,11,November,2,0,0,0
2019,10,October,1,2,0,0
2019,9,September,1,0,0,5
2019,8,August,3,1,0,9
2019,7,July,2,0,2,8
2019,6,June,2,0,4,0
2019,5,May,1,1,2,1
2019,4,April,0,1,0,0
2019,3,March,6,3,0,7
2019,2,February,3,1,0,0
2019,1,January,1,0,0,0
