Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,204553,209528,341445,409738
2025,7,July,189726,186546,403493,418730
2025,6,June,165012,181719,426724,361301
2025,5,May,185855,197788,351479,304572
2025,4,April,176817,168332,291335,293301
2025,3,March,151001,145237,267968,256498
2025,2,February,117011,116244,177770,183311
2025,1,January,149629,158189,205617,263412
2024,12,December,174171,190773,305350,257918
2024,11,November,144447,173939,253434,240675
2024,10,October,184795,189210,266575,291150
2024,9,September,179695,178699,297556,305190
2024,8,August,209938,209006,330051,394292
2024,7,July,206692,192160,386845,412666
2024,6,June,178314,180657,415259,358277
2024,5,May,195448,205555,340014,295763
2024,4,April,177557,166919,253785,277199
2024,3,March,159658,143065,270397,252076
2024,2,February,126921,122378,177744,178459
2024,1,January,152965,155278,183485,240968
2023,12,December,163940,173872,271139,230775
2023,11,November,140036,163791,215631,217202
2023,10,October,181879,185944,249056,288602
2023,9,September,184174,172157,282537,282866
2023,8,August,215959,203660,286207,358278
2023,7,July,199556,178133,351934,386526
2023,6,June,162904,164107,380044,324565
2023,5,May,171284,178142,292212,262799
2023,4,April,159251,144313,233349,246302
2023,3,March,136235,121696,219518,213137
2023,2,February,104911,97671,150705,153281
2023,1,January,124349,128283,164303,208203
2022,12,December,132667,140854,222260,188750
2022,11,November,109718,123960,173683,174245
2022,10,October,138640,139443,187062,211833
2022,9,September,138502,128255,222478,230161
2022,8,August,165347,157072,236511,308808
2022,7,July,158855,143722,304757,330151
2022,6,June,128200,129156,308144,249533
2022,5,May,128351,135982,229236,199979
2022,4,April,123257,114257,177090,175562
2022,3,March,93358,84062,149321,148698
2022,2,February,63739,57567,90954,91050
2022,1,January,78048,80540,87862,124690
2021,12,December,92129,103736,141994,118769
2021,11,November,77048,72794,111066,112724
2021,10,October,60722,59592,103222,110253
2021,9,September,91146,57974,109189,129353
2021,8,August,126229,72020,132881,184484
2021,7,July,70969,70255,149290,138747
2021,6,June,49656,55226,108925,87209
2021,5,May,36350,41606,64335,57603
2021,4,April,29732,29000,43468,51756
2021,3,March,26643,24201,40189,41276
2021,2,February,22313,20780,25780,28959
2021,1,January,44427,31852,34745,53705
2020,12,December,31076,48475,53885,42751
2020,11,November,26563,31942,31326,32264
2020,10,October,25855,25873,28949,28499
2020,9,September,19547,21249,21535,20928
2020,8,August,21909,24026,21717,22007
2020,7,July,15092,21501,15384,20493
2020,6,June,8099,13848,4993,11908
2020,5,May,3450,13434,3082,8587
2020,4,April,3603,5839,766,18517
2020,3,March,56224,73525,55578,109511
2020,2,February,110452,104133,129831,136504
2020,1,January,143791,146731,150679,188656
2019,12,December,155080,170117,211328,181484
2019,11,November,135835,154827,173016,171261
2019,10,October,169443,173156,186492,203517
2019,9,September,166382,164117,205880,218567
2019,8,August,197733,201976,237477,288607
2019,7,July,196463,171948,275249,302915
2019,6,June,172246,174790,295895,261196
2019,5,May,172045,183314,232312,205038
2019,4,April,169614,156070,192855,203633
2019,3,March,143554,139519,186699,188436
2019,2,February,114937,111667,131345,130579
2019,1,January,141230,142888,142524,174345
