Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,53,35,61,72
2025,7,July,26,33,81,76
2025,6,June,72,8,21,65
2025,5,May,338,34,119,222
2025,4,April,128,50,86,78
2025,3,March,106,68,82,64
2025,2,February,103,16,45,54
2025,1,January,122,73,107,70
2024,12,December,127,55,101,50
2024,11,November,86,31,48,62
2024,10,October,81,22,57,19
2024,9,September,46,11,90,97
2024,8,August,71,16,80,51
2024,7,July,77,63,100,89
2024,6,June,62,34,69,99
2024,5,May,70,35,39,43
2024,4,April,224,184,62,40
2024,3,March,125,39,69,36
2024,2,February,105,27,62,38
2024,1,January,59,54,93,83
2023,12,December,80,49,58,21
2023,11,November,139,42,68,50
2023,10,October,94,48,42,59
2023,9,September,43,16,50,54
2023,8,August,41,20,58,62
2023,7,July,72,76,91,93
2023,6,June,56,26,58,70
2023,5,May,73,32,65,44
2023,4,April,76,30,69,84
2023,3,March,72,58,102,100
2023,2,February,95,43,58,47
2023,1,January,88,97,77,59
2022,12,December,81,51,61,16
2022,11,November,94,34,84,53
2022,10,October,138,69,58,56
2022,9,September,70,49,71,55
2022,8,August,67,25,57,53
2022,7,July,15,29,75,65
2022,6,June,50,34,54,66
2022,5,May,80,36,61,48
2022,4,April,50,45,44,22
2022,3,March,54,28,48,46
2022,2,February,91,41,26,5
2022,1,January,16,43,44,5
2021,12,December,91,18,57,3
2021,11,November,64,41,28,18
2021,10,October,99,42,37,12
2021,9,September,224,19,18,29
2021,8,August,235,10,19,17
2021,7,July,16,31,22,7
2021,6,June,16,7,26,27
2021,5,May,12,3,4,6
2021,4,April,14,12,12,19
2021,3,March,9,6,30,25
2021,2,February,1,3,25,17
2021,1,January,13,5,41,43
2020,12,December,19,13,35,2
2020,11,November,34,1,28,2
2020,10,October,20,2,19,9
2020,9,September,2,6,15,9
2020,8,August,6,3,43,36
2020,7,July,2,2,41,36
2020,6,June,6,9,28,34
2020,5,May,0,4,35,31
2020,4,April,7,8,32,35
2020,3,March,43,48,79,68
2020,2,February,71,25,71,67
2020,1,January,39,30,79,80
2019,12,December,92,36,79,38
2019,11,November,80,29,50,45
2019,10,October,93,12,95,100
2019,9,September,79,47,79,52
2019,8,August,13,15,78,106
2019,7,July,44,19,87,66
2019,6,June,38,31,180,197
2019,5,May,45,32,62,105
2019,4,April,80,48,58,68
2019,3,March,270,14,41,80
2019,2,February,81,26,56,68
2019,1,January,50,22,49,96
