Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,0,2,0
2025,7,July,0,1,0,0
2025,6,June,0,0,1,1
2025,4,April,0,0,0,1
2024,10,October,0,0,0,1
2024,7,July,0,0,1,0
2023,10,October,0,0,2,0
2023,8,August,0,0,0,1
2023,7,July,0,1,0,0
2023,6,June,1,4,2,0
2023,5,May,0,0,0,1
2022,9,September,0,58,2,0
2022,6,June,0,0,0,1
2022,5,May,0,0,0,1
2019,8,August,1,1,0,0
2019,7,July,0,0,2,5
2019,6,June,3,0,0,0
2019,5,May,0,0,1,0
2019,3,March,1,0,0,2
