Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,5,5,20,15
2025,7,July,4,0,42,41
2025,6,June,11,1,23,7
2025,5,May,8,0,9,1
2025,4,April,23,8,38,29
2025,3,March,7,23,27,4
2025,2,February,1,1,23,12
2025,1,January,18,5,20,26
2024,12,December,50,3,17,23
2024,11,November,2,9,16,14
2024,10,October,7,16,23,13
2024,9,September,26,13,13,11
2024,8,August,2,0,22,15
2024,7,July,6,0,23,12
2024,6,June,10,14,27,25
2024,5,May,21,2,11,12
2024,4,April,7,10,23,28
2024,3,March,0,12,12,3
2024,2,February,23,15,19,8
2024,1,January,16,0,1,12
2023,12,December,8,2,16,31
2023,11,November,8,5,28,12
2023,10,October,15,13,33,11
2023,9,September,6,3,15,21
2023,8,August,22,0,1,0
2023,7,July,0,3,32,33
2023,6,June,1,18,53,12
2023,5,May,12,3,18,25
2023,4,April,18,12,26,30
2023,3,March,6,11,33,50
2023,2,February,0,5,24,24
2023,1,January,14,1,11,38
2022,12,December,37,4,24,39
2022,11,November,22,14,15,29
2022,10,October,18,18,13,21
2022,9,September,4,4,8,4
2022,8,August,11,7,0,7
2022,7,July,6,2,14,10
2022,6,June,17,3,18,28
2022,5,May,8,12,15,19
2022,4,April,7,11,30,16
2022,3,March,11,4,32,7
2022,2,February,1,0,0,1
2022,1,January,1,2,2,0
2021,12,December,13,0,4,13
2021,11,November,49,23,9,11
2021,10,October,5,8,12,17
2021,9,September,9,12,10,21
2021,8,August,2,3,0,0
2021,7,July,7,0,17,0
2021,6,June,6,2,16,0
2021,5,May,0,0,8,0
2021,4,April,8,0,19,0
2021,3,March,5,3,19,0
2021,2,February,4,0,12,1
2021,1,January,0,2,15,0
2020,12,December,0,3,0,1
2020,11,November,2,14,8,0
2020,10,October,0,0,4,1
2020,9,September,0,6,4,0
2020,8,August,7,8,10,0
2020,7,July,1,0,3,0
2020,6,June,5,3,4,0
2020,5,May,1,2,6,0
2020,3,March,7,7,18,11
2020,2,February,5,3,20,7
2020,1,January,7,8,15,11
2019,12,December,4,2,17,3
2019,11,November,11,8,22,22
2019,10,October,6,6,17,24
2019,9,September,5,6,13,14
2019,8,August,7,22,31,1
2019,7,July,18,12,6,1
2019,6,June,10,5,23,25
2019,5,May,4,4,8,8
2019,4,April,3,7,66,15
2019,3,March,5,11,51,25
2019,2,February,1,1,44,12
2019,1,January,1,5,49,0
