Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,98,58,39,172
2025,7,July,73,86,111,121
2025,6,June,64,22,28,78
2025,5,May,73,58,50,62
2025,4,April,44,21,5,27
2025,3,March,48,23,15,71
2025,2,February,49,19,12,40
2025,1,January,60,23,23,46
2024,12,December,95,170,194,92
2024,11,November,77,107,62,88
2024,10,October,108,32,33,84
2024,9,September,122,66,62,131
2024,8,August,89,46,36,73
2024,7,July,117,54,33,69
2024,6,June,85,39,26,157
2024,5,May,85,47,26,53
2024,4,April,44,11,5,50
2024,3,March,67,10,18,93
2024,2,February,15,9,28,38
2024,1,January,23,11,9,29
2023,12,December,72,26,12,124
2023,11,November,47,23,29,78
2023,10,October,59,22,8,103
2023,9,September,84,23,27,127
2023,8,August,95,23,58,130
2023,7,July,70,81,106,127
2023,6,June,73,28,40,103
2023,5,May,57,22,29,98
2023,4,April,47,51,53,35
2023,3,March,68,19,17,100
2023,2,February,23,14,33,26
2023,1,January,14,15,10,50
2022,12,December,65,32,54,77
2022,11,November,72,7,12,62
2022,10,October,72,63,23,60
2022,9,September,64,36,53,119
2022,8,August,63,26,58,103
2022,7,July,80,62,68,107
2022,6,June,84,308,48,107
2022,5,May,61,13,12,57
2022,4,April,8,7,30,50
2022,3,March,50,28,24,64
2022,2,February,19,8,20,28
2022,1,January,21,5,4,22
2021,12,December,41,30,1,38
2021,11,November,45,12,36,70
2021,10,October,103,41,17,42
2021,9,September,81,39,8,58
2021,8,August,73,44,31,46
2021,7,July,66,30,7,27
2021,6,June,47,6,7,9
2021,5,May,21,12,6,1
2021,4,April,20,4,22,27
2021,3,March,12,17,14,14
2021,2,February,12,1,0,0
2021,1,January,20,8,23,27
2020,12,December,39,5,21,22
2020,11,November,18,8,4,11
2020,10,October,12,20,10,32
2020,9,September,16,1,2,10
2020,8,August,14,19,1,1
2020,7,July,12,0,2,3
2020,6,June,18,2,2,8
2020,5,May,7,0,1,4
2020,4,April,2,1,1,0
2020,3,March,10,6,5,18
2020,2,February,17,18,22,38
2020,1,January,25,47,13,6
2019,12,December,60,64,38,79
2019,11,November,27,18,49,41
2019,10,October,71,31,20,57
2019,9,September,47,19,32,135
2019,8,August,78,23,26,133
2019,7,July,62,27,17,90
2019,6,June,99,63,67,162
2019,5,May,51,15,25,53
2019,4,April,28,6,21,12
2019,3,March,53,19,14,86
2019,2,February,30,17,8,52
2019,1,January,18,5,7,30
