Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,9,3,5,41
2025,7,July,4,3,8,28
2025,6,June,15,11,8,9
2025,5,May,3,0,7,1
2025,4,April,2,1,2,4
2025,3,March,12,0,4,5
2025,2,February,8,2,9,13
2025,1,January,5,8,7,6
2024,12,December,1,5,7,4
2024,11,November,6,1,2,1
2024,10,October,12,3,5,8
2024,9,September,15,3,6,41
2024,8,August,8,0,27,30
2024,7,July,2,0,12,43
2024,6,June,4,4,7,29
2024,5,May,7,9,13,15
2024,4,April,7,0,5,3
2024,3,March,2,2,0,0
2024,2,February,20,20,2,4
2024,1,January,5,3,2,9
2023,12,December,0,3,0,0
2023,11,November,6,1,2,8
2023,10,October,8,0,0,13
2023,9,September,3,0,3,12
2023,8,August,3,3,0,11
2023,7,July,1,1,7,14
2023,6,June,14,1,9,25
2023,5,May,12,2,7,26
2023,4,April,6,0,7,10
2023,3,March,10,8,3,20
2023,2,February,0,0,2,8
2023,1,January,6,4,7,18
2022,12,December,3,1,4,6
2022,11,November,7,0,1,8
2022,10,October,11,0,0,15
2022,9,September,2,4,1,16
2022,8,August,10,1,13,39
2022,7,July,8,3,15,54
2022,6,June,3,0,2,15
2022,5,May,6,0,1,5
2022,4,April,0,0,1,6
2022,3,March,12,0,2,8
2022,2,February,5,1,0,0
2022,1,January,9,2,0,0
2021,12,December,2,2,1,3
2021,11,November,8,3,3,5
2021,10,October,9,1,4,18
2021,9,September,20,8,2,17
2021,8,August,6,0,0,12
2021,7,July,6,5,4,4
2021,6,June,2,0,0,4
2021,5,May,3,1,2,1
2021,4,April,2,0,0,0
2021,2,February,2,0,0,4
2021,1,January,2,1,1,1
2020,12,December,1,1,4,3
2020,11,November,1,2,2,5
2020,10,October,4,5,5,4
2020,9,September,5,0,4,5
2020,8,August,4,5,9,4
2020,7,July,0,1,4,4
2020,6,June,0,3,5,0
2020,5,May,0,0,5,5
2020,4,April,0,0,2,5
2020,3,March,5,1,3,4
2020,2,February,4,3,6,8
2020,1,January,1,1,2,1
2019,12,December,2,2,3,3
2019,11,November,3,2,3,5
2019,10,October,8,4,4,9
2019,9,September,9,3,9,15
2019,8,August,8,6,20,40
2019,7,July,10,3,16,40
2019,6,June,3,1,15,37
2019,5,May,1,1,10,15
2019,4,April,2,3,14,8
2019,3,March,12,9,3,7
2019,2,February,0,1,3,13
2019,1,January,2,1,19,7
