Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,5979,8530,6321,13220
2025,7,July,6432,8433,11557,15051
2025,6,June,5078,8063,10764,10182
2025,5,May,6555,7942,7060,10056
2025,4,April,6725,8812,8876,11416
2025,3,March,5215,7330,8213,14537
2025,2,February,5412,7596,9183,15186
2025,1,January,6179,11437,12892,26326
2024,12,December,6038,12087,19391,12363
2024,11,November,4753,10428,9486,10255
2024,10,October,4775,8697,7081,8937
2024,9,September,5828,7405,5857,7271
2024,8,August,6804,7865,6021,12058
2024,7,July,7420,8574,11750,14763
2024,6,June,5894,8436,11845,9767
2024,5,May,7117,8283,8032,9756
2024,4,April,6450,7116,6412,10639
2024,3,March,7192,7193,9508,10948
2024,2,February,6416,6593,8274,12437
2024,1,January,6175,8976,9813,16650
2023,12,December,5930,8090,13582,8210
2023,11,November,4229,6521,5943,6688
2023,10,October,4720,6310,5295,6267
2023,9,September,4248,5459,4832,5252
2023,8,August,5835,6079,4823,10266
2023,7,July,5927,6500,9922,11405
2023,6,June,5298,5549,9719,8055
2023,5,May,5871,6697,7317,8538
2023,4,April,5527,5687,6916,8575
2023,3,March,5379,5097,7434,8460
2023,2,February,4363,4557,6904,9156
2023,1,January,4375,6660,8447,12808
2022,12,December,4439,6004,12014,7345
2022,11,November,3972,7178,8517,7867
2022,10,October,4589,6364,6746,6963
2022,9,September,4395,5214,5640,5851
2022,8,August,5101,5142,4763,9810
2022,7,July,4940,5355,9904,11443
2022,6,June,4411,5399,10850,8659
2022,5,May,5737,5851,7625,8089
2022,4,April,5527,5042,7643,7849
2022,3,March,5498,4725,6393,8040
2022,2,February,4911,3803,5617,7301
2022,1,January,5145,5796,7157,11069
2021,12,December,4588,6520,11761,6567
2021,11,November,4119,6525,6556,6023
2021,10,October,5466,6236,5543,5390
2021,9,September,5379,5189,4931,4810
2021,8,August,6666,5396,4755,9100
2021,7,July,6980,5705,8686,9825
2021,6,June,5996,4423,6696,7323
2021,5,May,6346,5205,5880,6280
2021,4,April,4787,3613,3918,5161
2021,3,March,3744,2867,3488,3775
2021,2,February,3027,2017,2240,3936
2021,1,January,4839,3560,3508,8631
2020,12,December,3499,5287,7451,4167
2020,11,November,3807,5021,5190,4842
2020,10,October,3751,4201,4428,4244
2020,9,September,3438,2931,3280,3525
2020,8,August,3722,2813,2746,4664
2020,7,July,2635,2358,3278,3324
2020,6,June,1295,1075,1200,1286
2020,5,May,0,0,3,0
2020,4,April,147,310,213,296
2020,3,March,4228,3174,2736,5162
2020,2,February,4742,3608,4128,6258
2020,1,January,5223,6646,6418,11250
2019,12,December,5798,6273,10439,6701
2019,11,November,4323,6140,5269,5230
2019,10,October,4595,5789,4204,4692
2019,9,September,4459,4510,3580,4308
2019,8,August,5531,5363,4061,7858
2019,7,July,5771,5541,7789,9480
2019,6,June,4849,4624,7477,6083
2019,5,May,5499,4982,5012,5746
2019,4,April,5202,4488,5023,5707
2019,3,March,4701,3903,4542,5904
2019,2,February,4259,3471,4181,5701
2019,1,January,4108,5198,5104,8127
