Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,179,212,661,596
2025,7,July,214,188,819,962
2025,6,June,100,111,628,581
2025,5,May,267,239,753,857
2025,4,April,242,225,877,1007
2025,3,March,201,196,681,837
2025,2,February,214,164,572,587
2025,1,January,217,178,404,750
2024,12,December,201,267,713,519
2024,11,November,234,177,548,494
2024,10,October,148,143,304,297
2024,9,September,132,148,266,509
2024,8,August,183,166,751,639
2024,7,July,148,176,820,916
2024,6,June,140,129,642,737
2024,5,May,146,151,787,824
2024,4,April,183,233,676,790
2024,3,March,180,191,701,713
2024,2,February,169,197,582,586
2024,1,January,160,146,434,801
2023,12,December,132,171,627,368
2023,11,November,170,203,546,554
2023,10,October,128,116,319,415
2023,9,September,142,104,487,574
2023,8,August,138,133,703,774
2023,7,July,159,119,783,997
2023,6,June,145,134,826,734
2023,5,May,130,151,854,972
2023,4,April,153,151,721,914
2023,3,March,145,140,624,740
2023,2,February,149,135,442,526
2023,1,January,156,181,534,934
2022,12,December,145,138,685,398
2022,11,November,125,174,484,558
2022,10,October,109,113,408,460
2022,9,September,124,133,412,442
2022,8,August,142,125,694,815
2022,7,July,119,85,842,962
2022,6,June,102,86,604,537
2022,5,May,116,125,883,978
2022,4,April,165,206,758,814
2022,3,March,154,140,685,720
2022,2,February,126,136,399,434
2022,1,January,109,115,349,615
2021,12,December,109,145,588,320
2021,11,November,144,165,542,505
2021,10,October,115,102,485,441
2021,9,September,104,75,520,445
2021,8,August,103,93,448,558
2021,7,July,151,142,858,783
2021,6,June,144,120,682,689
2021,5,May,171,190,752,735
2021,4,April,175,128,551,608
2021,3,March,178,152,387,383
2021,2,February,96,98,264,261
2021,1,January,150,116,246,471
2020,12,December,109,143,546,279
2020,11,November,150,146,306,330
2020,10,October,102,89,293,306
2020,9,September,101,107,298,384
2020,8,August,77,80,275,253
2020,7,July,67,75,649,692
2020,6,June,53,60,157,98
2020,5,May,33,53,18,8
2020,4,April,3,24,6,14
2020,3,March,99,125,371,430
2020,2,February,138,134,518,505
2020,1,January,141,170,384,708
2019,12,December,183,174,517,364
2019,11,November,185,148,501,435
2019,10,October,143,132,345,325
2019,9,September,172,154,356,364
2019,8,August,163,155,414,539
2019,7,July,145,145,635,794
2019,6,June,164,172,601,593
2019,5,May,168,189,730,693
2019,4,April,276,263,614,763
2019,3,March,159,145,578,552
2019,2,February,130,129,338,313
2019,1,January,148,187,257,545
