Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,134,77,139,121
2025,7,July,202,74,62,146
2025,6,June,255,128,58,219
2025,5,May,183,74,109,389
2025,4,April,262,116,178,405
2025,3,March,153,79,167,635
2025,2,February,253,129,177,356
2025,1,January,283,135,185,597
2024,12,December,331,139,212,486
2024,11,November,216,110,316,494
2024,10,October,263,66,140,294
2024,9,September,279,104,221,174
2024,8,August,132,72,86,126
2024,7,July,116,41,70,174
2024,6,June,210,58,80,218
2024,5,May,243,57,131,328
2024,4,April,216,115,192,381
2024,3,March,271,93,189,415
2024,2,February,267,135,205,410
2024,1,January,317,223,234,504
2023,12,December,287,103,134,340
2023,11,November,443,206,204,370
2023,10,October,298,107,154,356
2023,9,September,209,58,88,175
2023,8,August,195,74,90,134
2023,7,July,228,94,70,183
2023,6,June,161,93,105,158
2023,5,May,175,116,115,313
2023,4,April,175,104,208,428
2023,3,March,1503,1786,292,406
2023,2,February,1733,1462,227,427
2023,1,January,1208,1410,202,598
2022,12,December,1832,1084,308,538
2022,11,November,295,182,219,357
2022,10,October,193,105,211,299
2022,9,September,211,92,80,130
2022,8,August,129,54,48,133
2022,7,July,110,70,86,92
2022,6,June,86,79,86,251
2022,5,May,214,138,190,389
2022,4,April,174,109,360,356
2022,3,March,196,116,336,586
2022,2,February,230,113,177,391
2022,1,January,177,87,121,397
2021,12,December,331,174,202,299
2021,11,November,362,128,196,336
2021,10,October,609,176,150,369
2021,9,September,618,185,110,157
2021,8,August,684,213,216,286
2021,7,July,783,115,90,267
2021,6,June,614,194,119,223
2021,5,May,707,264,180,313
2021,4,April,1038,396,194,332
2021,3,March,1582,436,167,392
2021,2,February,716,217,110,219
2021,1,January,462,122,150,410
2020,12,December,430,143,174,268
2020,11,November,412,135,181,306
2020,10,October,272,93,118,219
2020,9,September,278,91,87,140
2020,8,August,178,63,70,131
2020,7,July,74,29,44,102
2020,6,June,150,57,44,91
2020,5,May,42,18,42,43
2020,4,April,11,1,12,18
2020,3,March,130,76,73,179
2020,2,February,207,120,162,210
2020,1,January,180,120,138,185
2019,12,December,297,151,185,279
2019,11,November,208,160,310,188
2019,10,October,212,121,311,220
2019,9,September,157,77,71,126
2019,8,August,134,68,86,101
2019,7,July,132,101,120,111
2019,6,June,242,111,79,154
2019,5,May,149,99,150,229
2019,4,April,250,139,167,281
2019,3,March,235,129,226,379
2019,2,February,214,122,93,283
2019,1,January,245,139,212,305
