Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,2,4,6,10
2025,7,July,37,5,2,8
2025,6,June,15,4,1,3
2025,5,May,12,11,0,1
2025,4,April,4,2,3,2
2025,2,February,0,0,0,2
2024,9,September,2,0,0,3
2024,8,August,2,22,0,6
2024,7,July,0,0,1,1
2024,6,June,50,49,5,15
2024,5,May,0,0,6,4
2024,4,April,2,1,1,3
2024,3,March,3,1,8,3
2024,2,February,1,0,0,1
2023,12,December,0,0,6,5
2023,11,November,2,0,0,2
2023,10,October,0,1,3,0
2023,8,August,13,32,60,42
2023,7,July,16,40,20,4
2023,6,June,8,3,8,14
2023,5,May,0,0,0,1
2023,3,March,2,0,0,0
2022,11,November,0,0,0,12
2022,10,October,0,0,13,1
2022,9,September,35,8,7,7
2022,8,August,16,18,11,9
2022,7,July,23,10,1,17
2022,6,June,13,9,7,3
2022,5,May,0,1,2,0
2022,4,April,10,5,0,0
2022,3,March,2,2,2,1
2021,10,October,0,3,0,0
2021,9,September,7,4,1,0
2021,8,August,1,0,7,3
2021,7,July,4,1,3,0
2020,8,August,0,0,0,2
2020,7,July,0,1,1,1
2020,5,May,0,0,1,0
2020,3,March,0,0,0,1
2020,1,January,0,0,3,0
2019,12,December,0,4,0,0
2019,11,November,0,0,2,0
2019,10,October,2,0,0,0
2019,9,September,14,11,11,20
2019,8,August,23,23,19,33
2019,7,July,74,61,36,44
2019,6,June,35,34,30,39
2019,5,May,11,11,12,10
2019,4,April,2,1,4,9
2019,3,March,46,24,0,0
2019,2,February,6,5,0,0
2019,1,January,4,2,3,2
