Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,20,31,85,126
2025,7,July,15,14,70,99
2025,6,June,33,14,117,163
2025,5,May,11,4,76,146
2025,4,April,13,20,66,75
2025,3,March,13,10,145,254
2025,2,February,7,8,55,77
2025,1,January,3,1,70,237
2024,12,December,17,13,176,116
2024,11,November,21,16,173,137
2024,10,October,21,13,49,26
2024,9,September,26,12,78,108
2024,8,August,27,24,47,82
2024,7,July,70,31,54,92
2024,6,June,18,10,93,148
2024,5,May,22,17,127,150
2024,4,April,8,24,98,183
2024,3,March,12,24,144,188
2024,2,February,8,5,72,120
2024,1,January,5,7,77,241
2023,12,December,11,24,234,109
2023,11,November,26,16,24,48
2023,10,October,16,16,57,111
2023,9,September,30,15,80,105
2023,8,August,15,15,97,101
2023,7,July,13,16,70,112
2023,6,June,47,52,163,148
2023,5,May,11,33,60,108
2023,4,April,14,16,80,158
2023,3,March,5,11,104,87
2023,2,February,8,7,84,104
2023,1,January,10,3,69,149
2022,12,December,12,17,134,93
2022,11,November,33,17,75,81
2022,10,October,15,19,60,88
2022,9,September,17,18,54,93
2022,8,August,13,20,57,40
2022,7,July,18,16,92,78
2022,6,June,18,30,87,96
2022,5,May,12,13,82,108
2022,4,April,28,27,76,190
2022,3,March,3,4,108,91
2022,2,February,13,9,84,105
2022,1,January,2,4,43,81
2021,12,December,7,6,177,58
2021,11,November,18,8,81,87
2021,10,October,17,11,32,34
2021,9,September,20,5,29,51
2021,8,August,10,3,56,52
2021,7,July,7,8,38,66
2021,6,June,9,11,35,60
2021,5,May,9,0,48,72
2021,4,April,9,2,48,89
2021,3,March,4,2,67,92
2021,2,February,0,0,18,63
2021,1,January,3,2,48,102
2020,12,December,9,8,70,29
2020,11,November,6,7,52,31
2020,10,October,1,11,7,21
2020,9,September,9,4,12,8
2020,8,August,5,3,9,21
2020,7,July,3,0,7,13
2020,6,June,0,1,3,20
2020,5,May,0,0,5,9
2020,4,April,0,0,0,1
2020,3,March,2,3,57,90
2020,2,February,8,11,59,79
2020,1,January,14,9,56,151
2019,12,December,0,4,50,74
2019,11,November,18,15,130,101
2019,10,October,7,6,32,21
2019,9,September,12,11,33,53
2019,8,August,30,15,82,62
2019,7,July,11,9,48,24
2019,6,June,18,16,93,101
2019,5,May,20,60,65,72
2019,4,April,14,18,90,83
2019,3,March,8,1,59,111
2019,2,February,22,17,87,81
2019,1,January,11,7,50,116
