Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,3,March,0,0,4,0
2024,7,July,0,0,2,0
2022,11,November,0,0,11,0
2022,10,October,0,0,6,0
2022,8,August,0,0,3,2
2022,5,May,0,0,4,0
2021,12,December,0,0,3,0
2021,9,September,0,0,6,0
2021,8,August,0,0,10,0
2021,6,June,0,0,7,0
2021,4,April,0,0,4,0
2021,1,January,0,0,4,0
2019,9,September,0,0,9,0
2019,7,July,0,0,6,0
2019,6,June,0,0,11,0
2019,5,May,0,0,2,0
2019,3,March,0,0,13,0
2019,2,February,0,0,1,0
