Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,6,June,0,3,0,1
2025,5,May,0,0,4,0
2025,4,April,9,0,0,1
2025,2,February,2,2,0,0
2024,3,March,0,0,0,5
2024,2,February,0,0,5,0
2024,1,January,7,7,0,0
2023,7,July,0,0,2,0
2023,6,June,0,1,0,0
2023,5,May,4,5,0,0
2023,3,March,0,0,5,5
2023,1,January,0,0,5,0
2022,8,August,0,0,0,1
2022,7,July,0,0,0,4
2022,4,April,0,0,4,0
2022,3,March,0,0,5,0
2021,9,September,0,0,2,2
2020,1,January,1,1,2,2
2019,12,December,4,0,0,125
2019,11,November,1,3,127,0
2019,10,October,0,0,2,2
2019,7,July,0,0,8,0
2019,5,May,0,0,0,4
2019,4,April,0,1,5,0
2019,3,March,0,0,1,1
2019,1,January,0,0,0,6
