Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,79090,81836,16003,17809
2025,7,July,65679,60813,20144,24716
2025,6,June,51009,51983,22214,20111
2025,5,May,48500,51865,19384,17466
2025,4,April,49194,48483,18618,19767
2025,3,March,59550,61924,17828,18198
2025,2,February,59475,61641,15213,15639
2025,1,January,65089,66231,15987,21756
2024,12,December,65019,63159,20989,18806
2024,11,November,52710,52674,17508,16070
2024,10,October,51855,52222,16786,16478
2024,9,September,50427,50116,13504,14573
2024,8,August,66252,66908,14819,16780
2024,7,July,56174,52689,19817,22852
2024,6,June,47049,48145,23274,21421
2024,5,May,50696,53842,19276,16524
2024,4,April,52154,49894,14528,16601
2024,3,March,64752,66761,19672,18477
2024,2,February,70251,70409,14369,14720
2024,1,January,75661,76707,14599,19323
2023,12,December,70537,66960,19774,16456
2023,11,November,59140,57302,16991,16995
2023,10,October,51168,54398,15608,14560
2023,9,September,51289,48104,13550,13094
2023,8,August,67162,68333,13579,16499
2023,7,July,49752,43034,18494,20561
2023,6,June,14322,13886,18886,15438
2023,5,May,42593,50517,12126,10497
2023,4,April,53119,49902,15317,16043
2023,3,March,56249,56802,17504,15406
2023,2,February,51716,51336,11678,12541
2023,1,January,52806,53599,13322,16399
2022,12,December,49156,46806,16685,13212
2022,11,November,36277,36252,14101,14042
2022,10,October,35595,35516,12063,11402
2022,9,September,30206,29330,9897,10158
2022,8,August,37720,39939,9623,12901
2022,7,July,38793,34995,13873,14511
2022,6,June,24418,24031,13778,11207
2022,5,May,15956,15211,10525,8666
2022,4,April,7630,7200,8895,7797
2022,3,March,3486,3822,7313,6346
2022,2,February,2286,3145,4826,3819
2022,1,January,3217,2924,4262,5132
2021,12,December,3466,4796,5350,4716
2021,11,November,5807,5466,4704,3657
2021,10,October,2943,2870,3495,3089
2021,9,September,2209,2491,2972,2432
2021,8,August,3241,3408,3427,2866
2021,7,July,3310,2279,3800,3569
2021,6,June,1857,1479,2944,2331
2021,5,May,1462,2391,2482,1986
2021,4,April,1074,838,1089,1106
2021,3,March,1081,947,1342,1100
2021,2,February,845,780,829,782
2021,1,January,1244,663,803,1473
2020,12,December,806,1418,1548,994
2020,11,November,762,1116,898,972
2020,10,October,699,842,773,630
2020,9,September,828,879,746,564
2020,8,August,969,604,725,678
2020,7,July,1065,729,795,857
2020,6,June,624,517,930,685
2020,5,May,197,211,277,174
2020,4,April,73,264,120,119
2020,3,March,30772,39033,5198,7024
2020,2,February,108547,114819,12219,13334
2020,1,January,153317,156820,15336,18123
2019,12,December,149096,142259,18384,15770
2019,11,November,136506,130756,15844,14731
2019,10,October,129103,126067,14649,13560
2019,9,September,131874,128939,12593,13286
2019,8,August,154875,151299,14095,16812
2019,7,July,130852,123774,19507,21489
2019,6,June,116206,113486,19813,17054
2019,5,May,112851,117658,16495,15230
2019,4,April,114268,107415,16462,16743
2019,3,March,139734,137600,17340,16909
2019,2,February,131255,131776,13671,13929
2019,1,January,141521,144720,15173,18428
