Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,80,13,24,283
2025,7,July,84,22,42,223
2025,6,June,49,33,30,117
2025,5,May,62,6,4,69
2025,4,April,15,9,13,95
2025,3,March,31,7,7,51
2025,2,February,28,1,0,42
2025,1,January,29,6,8,36
2024,12,December,44,19,13,101
2024,11,November,61,6,0,25
2024,10,October,43,7,13,50
2024,9,September,81,26,8,102
2024,8,August,83,11,32,273
2024,7,July,86,30,40,199
2024,6,June,83,11,26,112
2024,5,May,55,11,5,42
2024,4,April,51,19,10,57
2024,3,March,31,28,5,26
2024,2,February,50,6,6,38
2024,1,January,39,23,0,26
2023,12,December,61,2,5,23
2023,11,November,35,5,4,20
2023,10,October,42,7,10,59
2023,9,September,57,11,28,126
2023,8,August,83,35,42,272
2023,7,July,90,20,54,230
2023,6,June,76,13,23,102
2023,5,May,49,8,12,56
2023,4,April,76,12,12,82
2023,3,March,40,5,7,39
2023,2,February,40,20,8,59
2023,1,January,47,2,1,49
2022,12,December,22,4,13,29
2022,11,November,27,6,5,35
2022,10,October,112,7,10,66
2022,9,September,43,15,5,100
2022,8,August,82,17,35,264
2022,7,July,63,8,23,168
2022,6,June,58,10,10,53
2022,5,May,35,8,15,36
2022,4,April,165,29,5,48
2022,3,March,20,5,19,54
2022,2,February,52,4,0,44
2022,1,January,13,14,7,21
2021,12,December,23,11,4,30
2021,11,November,62,2,2,15
2021,10,October,79,12,0,15
2021,9,September,47,15,2,32
2021,8,August,53,12,11,80
2021,7,July,28,11,1,13
2021,6,June,15,1,10,5
2021,5,May,21,7,2,9
2021,4,April,14,0,0,22
2021,3,March,17,0,0,2
2021,2,February,0,0,2,0
2021,1,January,23,19,1,7
2020,12,December,9,6,0,4
2020,11,November,5,7,1,4
2020,10,October,11,1,0,8
2020,9,September,14,2,2,12
2020,8,August,6,2,0,5
2020,7,July,13,0,4,12
2020,6,June,4,6,3,4
2020,5,May,11,1,0,2
2020,4,April,3,4,0,9
2020,3,March,45,8,2,19
2020,2,February,66,7,4,58
2020,1,January,61,20,3,48
2019,12,December,50,6,9,44
2019,11,November,72,13,2,54
2019,10,October,87,17,5,82
2019,9,September,96,15,14,172
2019,8,August,145,38,76,307
2019,7,July,110,15,11,256
2019,6,June,64,24,16,144
2019,5,May,84,17,18,57
2019,4,April,74,5,7,43
2019,3,March,45,4,2,46
2019,2,February,24,3,12,50
2019,1,January,29,17,2,34
