Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,12,3,321,330
2025,7,July,16,10,91,59
2025,6,June,21,12,90,84
2025,5,May,15,6,38,45
2025,4,April,8,183,26,15
2025,3,March,20,7,26,38
2025,2,February,2,12,192,21
2025,1,January,7,11,195,35
2024,12,December,20,35,53,7
2024,11,November,23,31,13,51
2024,10,October,103,68,40,39
2024,9,September,12,25,60,70
2024,8,August,106,140,63,56
2024,7,July,24,19,66,23
2024,6,June,29,33,90,65
2024,5,May,24,44,55,35
2024,4,April,25,6,59,22
2024,3,March,4,5,63,271
2024,2,February,9,4,200,28
2024,1,January,8,17,380,67
2023,12,December,13,43,74,38
2023,11,November,25,17,47,80
2023,10,October,13,12,47,34
2023,9,September,23,12,57,46
2023,8,August,10,11,35,21
2023,7,July,18,18,65,67
2023,6,June,40,31,88,82
2023,5,May,20,20,56,34
2023,4,April,6,29,39,33
2023,3,March,10,14,69,45
2023,2,February,21,7,41,29
2023,1,January,17,21,209,25
2022,12,December,9,55,45,28
2022,11,November,30,11,44,43
2022,10,October,13,34,30,26
2022,9,September,15,17,41,39
2022,8,August,25,25,68,32
2022,7,July,36,10,44,54
2022,6,June,35,17,83,38
2022,5,May,25,6,53,101
2022,4,April,8,15,11,11
2022,3,March,16,11,46,30
2022,2,February,27,5,41,42
2022,1,January,8,77,535,17
2021,12,December,11,14,61,14
2021,11,November,11,18,15,28
2021,10,October,4,7,38,13
2021,9,September,19,12,16,4
2021,8,August,1,1,41,42
2021,7,July,9,3,35,5
2021,6,June,0,2,11,23
2021,5,May,0,1,4,4
2021,4,April,5,3,21,34
2021,3,March,7,0,15,32
2021,2,February,0,1,17,17
2021,1,January,0,0,13,8
2020,12,December,13,8,33,1
2020,11,November,0,0,23,5
2020,10,October,0,1,13,10
2020,9,September,1,0,13,2
2020,8,August,0,1,12,1
2020,7,July,4,2,0,0
2020,6,June,0,2,2,0
2020,5,May,0,0,0,3
2020,4,April,0,0,0,9
2020,3,March,1,11,23,57
2020,2,February,21,9,43,27
2020,1,January,12,21,218,22
2019,12,December,13,112,29,7
2019,11,November,10,2,79,27
2019,10,October,10,12,46,48
2019,9,September,11,21,29,24
2019,8,August,3,18,29,13
2019,7,July,5,20,82,69
2019,6,June,13,1,41,19
2019,5,May,13,16,31,2
2019,4,April,0,4,34,0
2019,3,March,28,4,29,36
2019,2,February,10,13,44,9
2019,1,January,0,13,546,18
