Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,1,0,17,48
2025,7,July,7,2,14,66
2025,6,June,5,1,35,61
2025,5,May,12,4,8,48
2025,4,April,15,6,20,41
2025,3,March,4,3,36,133
2025,2,February,1,12,10,61
2025,1,January,25,3,25,81
2024,12,December,10,0,33,79
2024,11,November,11,8,26,97
2024,10,October,8,2,7,61
2024,9,September,2,2,13,49
2024,8,August,13,7,13,39
2024,7,July,25,9,12,56
2024,6,June,15,22,49,108
2024,5,May,2,3,36,64
2024,4,April,7,7,39,64
2024,3,March,41,16,17,67
2024,2,February,13,7,17,81
2024,1,January,9,3,11,124
2023,12,December,16,0,21,42
2023,11,November,18,1,9,62
2023,10,October,28,0,5,59
2023,9,September,10,9,11,45
2023,8,August,6,0,13,44
2023,7,July,10,3,25,59
2023,6,June,18,1,31,96
2023,5,May,1,2,7,65
2023,4,April,20,7,31,54
2023,3,March,14,6,32,149
2023,2,February,21,3,40,156
2023,1,January,16,6,32,132
2022,12,December,17,0,12,77
2022,11,November,10,3,37,66
2022,10,October,3,0,17,123
2022,9,September,14,3,34,41
2022,8,August,15,0,19,86
2022,7,July,16,5,1,49
2022,6,June,18,1,12,76
2022,5,May,13,1,17,103
2022,4,April,11,5,17,77
2022,3,March,15,6,29,109
2022,2,February,5,1,31,86
2022,1,January,9,3,42,208
2021,12,December,16,4,47,90
2021,11,November,15,1,17,102
2021,10,October,16,0,8,115
2021,9,September,11,0,0,23
2021,8,August,4,0,17,54
2021,7,July,49,5,29,120
2021,6,June,0,4,23,51
2021,5,May,12,3,18,38
2021,4,April,12,10,39,59
2021,3,March,110,0,6,62
2021,2,February,74,6,18,47
2021,1,January,28,3,10,111
2020,12,December,4,0,24,35
2020,11,November,1,1,6,87
2020,10,October,23,7,27,49
2020,9,September,27,5,2,11
2020,8,August,7,0,0,24
2020,7,July,8,0,10,17
2020,6,June,9,4,5,6
2020,5,May,1,0,8,8
2020,3,March,6,0,10,84
2020,2,February,7,6,18,48
2020,1,January,7,8,21,116
2019,12,December,6,3,18,76
2019,11,November,13,4,17,20
2019,10,October,9,3,17,34
2019,9,September,4,3,14,28
2019,8,August,10,5,31,31
2019,7,July,19,10,8,63
2019,6,June,23,6,24,75
2019,5,May,6,12,17,41
2019,4,April,4,11,13,27
2019,3,March,17,13,43,87
2019,2,February,5,6,19,49
2019,1,January,3,2,24,97
