Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,6,June,0,4,0,0
2025,5,May,0,0,14,1
2025,4,April,0,0,3,0
2025,2,February,0,1,14,0
2025,1,January,5,4,1,1
2024,12,December,2,0,4,4
2024,11,November,17,17,5,9
2024,10,October,4,4,6,6
2024,9,September,16,12,1,4
2024,8,August,7,7,8,9
2024,7,July,14,13,4,0
2024,6,June,21,24,5,5
2024,5,May,17,23,0,0
2024,4,April,21,20,0,0
2024,3,March,13,13,0,0
2024,2,February,16,23,0,0
2024,1,January,6,5,0,7
2023,12,December,5,5,0,0
2023,11,November,9,9,5,4
2023,10,October,11,11,0,0
2023,9,September,20,14,0,1
2023,8,August,13,12,35,31
2023,7,July,11,5,2,4
2023,6,June,10,9,1,6
2023,5,May,19,19,1,4
2023,4,April,10,11,0,0
2023,3,March,5,5,15,9
2023,2,February,10,9,5,0
2023,1,January,6,6,0,0
2022,12,December,8,8,5,15
2022,11,November,27,22,5,5
2022,10,October,7,7,7,9
2022,9,September,16,16,7,9
2022,8,August,13,6,7,8
2022,7,July,0,0,7,19
2022,6,June,0,0,5,5
2022,5,May,0,1,6,0
2022,4,April,0,0,0,4
2022,3,March,0,0,2,0
2022,2,February,0,0,15,13
2021,12,December,2,1,8,6
2021,11,November,0,0,4,0
2021,10,October,12,7,0,1
2021,9,September,0,0,0,5
2021,8,August,0,0,1,0
2021,7,July,1,0,0,0
2021,4,April,4,2,1,0
2020,9,September,0,2,1,0
2020,3,March,0,0,5,6
2020,2,February,0,2,6,2
2020,1,January,0,0,4,2
2019,12,December,0,6,4,0
2019,11,November,3,2,2,11
2019,10,October,9,8,10,5
2019,9,September,0,0,2,0
2019,8,August,1,7,2,1
2019,7,July,9,9,0,1
2019,6,June,0,0,3,3
2019,4,April,4,4,0,0
2019,3,March,0,1,13,4
2019,2,February,0,0,0,1
