Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,33,37,34,71
2025,7,July,47,53,71,93
2025,6,June,59,70,188,268
2025,5,May,59,39,115,99
2025,4,April,16,6,19,21
2025,3,March,8,5,33,36
2025,2,February,15,11,44,38
2025,1,January,23,4,5,58
2024,12,December,145,15,19,34
2024,11,November,50,22,176,194
2024,10,October,95,23,46,67
2024,9,September,37,34,49,47
2024,8,August,57,54,14,58
2024,7,July,63,60,41,90
2024,6,June,28,41,67,86
2024,5,May,90,22,45,76
2024,4,April,10,14,50,70
2024,3,March,14,1,11,28
2024,2,February,8,13,4,3
2024,1,January,320,187,116,319
2023,12,December,234,395,428,135
2023,11,November,235,163,313,282
2023,10,October,274,153,94,97
2023,9,September,365,182,434,795
2023,8,August,332,208,142,238
2023,7,July,352,317,297,296
2023,6,June,281,247,312,172
2023,5,May,150,141,131,113
2023,4,April,31,18,9,27
2023,3,March,15,3,16,44
2023,2,February,3,7,22,28
2023,1,January,7,3,19,60
2022,12,December,9,7,51,4
2022,11,November,28,36,10,8
2022,10,October,30,24,17,26
2022,9,September,53,24,23,48
2022,8,August,37,34,15,52
2022,7,July,57,48,26,48
2022,6,June,52,38,31,60
2022,5,May,12,8,159,133
2022,4,April,28,30,263,308
2022,3,March,35,38,218,255
2022,2,February,18,30,196,214
2022,1,January,11,2,30,75
2021,12,December,26,6,56,22
2021,11,November,13,8,19,43
2021,10,October,17,20,20,42
2021,9,September,22,21,45,30
2021,8,August,52,30,13,13
2021,7,July,28,12,12,12
2021,6,June,9,5,27,18
2021,5,May,19,1,1,8
2021,4,April,2,3,9,4
2021,3,March,2,0,9,9
2021,2,February,5,10,2,11
2021,1,January,2,0,0,51
2020,12,December,8,10,26,10
2020,11,November,4,5,9,22
2020,10,October,9,5,1,1
2020,9,September,5,3,4,4
2020,8,August,17,12,14,18
2020,7,July,13,7,4,0
2020,6,June,12,9,6,9
2020,5,May,3,3,0,0
2020,4,April,3,1,0,0
2020,3,March,5,2,11,23
2020,2,February,4,5,13,12
2020,1,January,6,8,87,150
2019,12,December,31,16,49,24
2019,11,November,27,18,36,45
2019,10,October,49,68,64,76
2019,9,September,691,887,1542,1272
2019,8,August,1242,1557,2496,2629
2019,7,July,1453,1684,2474,2515
2019,6,June,984,799,2184,1811
2019,5,May,499,521,1990,1520
2019,4,April,781,796,2490,2225
2019,3,March,392,330,1632,1130
2019,2,February,688,823,1977,1750
2019,1,January,843,964,1890,2364
