Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,1669,1594,714,788
2025,7,July,1143,1174,621,707
2025,6,June,1925,2363,971,733
2025,5,May,6220,7900,1712,1517
2025,4,April,18629,24748,3219,2645
2025,3,March,30155,31804,3890,4002
2025,2,February,27903,25839,3412,3832
2025,1,January,23006,22300,3139,3869
2024,12,December,21985,20208,4273,4028
2024,11,November,22882,22545,3749,3904
2024,10,October,14365,11489,2030,2777
2024,9,September,4100,3365,933,991
2024,8,August,2436,2426,758,788
2024,7,July,2212,2157,807,826
2024,6,June,2182,2669,781,594
2024,5,May,7419,9181,1552,1511
2024,4,April,17784,24778,3377,2890
2024,3,March,30773,31019,3708,3736
2024,2,February,25902,23853,2850,3476
2024,1,January,21439,20617,2519,3280
2023,12,December,19880,19531,2961,2788
2023,11,November,21865,20525,2596,3126
2023,10,October,12872,10733,1497,1878
2023,9,September,3628,3391,806,892
2023,8,August,3023,3284,956,1093
2023,7,July,3047,3137,1115,1072
2023,6,June,3551,4124,1138,875
2023,5,May,8011,10155,1124,1156
2023,4,April,19489,26663,2163,2289
2023,3,March,31427,32406,2445,3033
2023,2,February,28049,25639,1889,2738
2023,1,January,22734,23286,1759,2785
2022,12,December,21999,20374,2455,2792
2022,11,November,23657,23189,2292,3133
2022,10,October,11694,9485,976,1741
2022,9,September,3869,3612,505,701
2022,8,August,2314,2465,577,672
2022,7,July,2606,2763,685,706
2022,6,June,3219,3858,656,590
2022,5,May,6830,8570,574,665
2022,4,April,15796,21914,1468,1462
2022,3,March,23209,23009,1757,2083
2022,2,February,14115,10975,857,1255
2022,1,January,7615,7782,611,1017
2021,12,December,11087,11829,1313,1308
2021,11,November,13577,13145,805,1331
2021,10,October,9187,5231,403,903
2021,9,September,1645,1276,190,309
2021,8,August,912,947,152,185
2021,7,July,577,568,61,105
2021,6,June,186,177,49,47
2021,5,May,345,422,83,91
2021,4,April,551,620,204,184
2021,3,March,309,183,124,154
2021,2,February,374,344,77,93
2021,1,January,1288,1216,167,279
2020,12,December,1901,1312,250,296
2020,11,November,2751,1225,188,346
2020,10,October,819,160,63,131
2020,9,September,14,6,18,1
2020,8,August,6,7,20,1
2020,7,July,14,12,12,4
2020,6,June,9,22,36,12
2020,5,May,3,55,8,1
2020,4,April,13,61,1,0
2020,3,March,13535,25790,2677,1710
2020,2,February,32276,29473,2923,3612
2020,1,January,25354,23609,2539,3138
2019,12,December,21041,20339,2603,2888
2019,11,November,23731,24081,2519,3146
2019,10,October,11827,9136,1013,1754
2019,9,September,4122,3784,560,782
2019,8,August,3291,3381,720,920
2019,7,July,2914,3227,894,985
2019,6,June,3332,3718,788,760
2019,5,May,6779,8409,983,1150
2019,4,April,21720,29272,3465,2858
2019,3,March,34851,35186,3414,3916
2019,2,February,35271,32049,3355,3726
2019,1,January,28929,28005,3006,3750
