Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,14,4,35,74
2025,7,July,10,11,101,68
2025,6,June,59,47,111,95
2025,5,May,22,4,64,57
2025,4,April,14,4,126,148
2025,3,March,0,1,83,40
2025,2,February,24,18,53,74
2025,1,January,8,4,101,167
2024,12,December,24,8,122,47
2024,11,November,10,13,126,91
2024,10,October,22,11,48,52
2024,9,September,19,24,70,96
2024,8,August,28,16,60,63
2024,7,July,18,3,42,41
2024,6,June,26,13,46,62
2024,5,May,58,1,42,57
2024,4,April,7,10,94,172
2024,3,March,22,0,97,67
2024,2,February,26,2,43,78
2024,1,January,16,9,109,74
2023,12,December,3,3,104,62
2023,11,November,8,33,92,80
2023,10,October,22,11,69,84
2023,9,September,49,27,126,80
2023,8,August,35,23,57,71
2023,7,July,3,1,71,43
2023,6,June,28,18,59,85
2023,5,May,19,12,87,65
2023,4,April,33,23,140,112
2023,3,March,35,29,87,73
2023,2,February,50,62,57,53
2023,1,January,67,52,94,159
2022,12,December,16,7,110,60
2022,11,November,8,36,105,58
2022,10,October,43,22,89,130
2022,9,September,21,22,64,33
2022,8,August,45,57,78,80
2022,7,July,12,13,79,55
2022,6,June,69,58,101,116
2022,5,May,64,59,78,63
2022,4,April,28,13,87,118
2022,3,March,11,6,127,85
2022,2,February,16,18,58,68
2022,1,January,18,12,67,126
2021,12,December,6,10,85,35
2021,11,November,14,15,69,45
2021,10,October,12,20,47,85
2021,9,September,28,7,19,16
2021,8,August,20,9,51,46
2021,7,July,34,1,26,31
2021,6,June,3,4,63,41
2021,5,May,8,1,30,41
2021,4,April,2,0,72,131
2021,3,March,1,3,48,36
2021,2,February,0,0,48,53
2021,1,January,0,0,30,57
2020,12,December,0,0,93,41
2020,11,November,1,5,53,49
2020,10,October,4,6,10,9
2020,9,September,1,2,4,2
2020,8,August,1,1,0,6
2020,7,July,0,0,22,25
2020,6,June,0,0,38,26
2020,5,May,1,3,0,1
2020,3,March,22,16,36,88
2020,2,February,14,15,63,51
2020,1,January,32,40,41,134
2019,12,December,11,13,185,79
2019,11,November,42,27,83,44
2019,10,October,18,28,63,43
2019,9,September,117,97,65,56
2019,8,August,55,50,72,47
2019,7,July,33,37,54,55
2019,6,June,42,33,77,55
2019,5,May,75,76,67,81
2019,4,April,60,41,109,128
2019,3,March,41,34,91,78
2019,2,February,51,49,78,80
2019,1,January,45,65,52,126
