Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,561574,591386,465622,591386
2025,7,July,516617,509587,633410,708588
2025,6,June,426964,469828,682380,606962
2025,5,May,470048,523779,542454,510951
2025,4,April,486963,469967,501425,552854
2025,3,March,424399,447766,531178,538576
2025,2,February,387477,409177,402684,418461
2025,1,January,457865,521889,419722,559864
2024,12,December,501734,483225,586457,496852
2024,11,November,418655,473309,475194,467503
2024,10,October,495776,532024,460647,482859
2024,9,September,548101,544386,447605,462568
2024,8,August,593430,617317,459726,579763
2024,7,July,560598,553285,605933,680880
2024,6,June,474318,480695,683565,605702
2024,5,May,493879,550658,542317,506232
2024,4,April,478929,481580,454059,536642
2024,3,March,473210,457314,547771,522660
2024,2,February,421838,430284,407682,411713
2024,1,January,458813,519408,398554,542444
2023,12,December,485604,473390,572249,460744
2023,11,November,403836,458621,462200,479672
2023,10,October,493660,534743,439191,477566
2023,9,September,522213,503419,450645,444099
2023,8,August,551509,576865,436494,566195
2023,7,July,507743,503363,596809,663259
2023,6,June,420622,419647,646408,548919
2023,5,May,423692,482663,487814,470739
2023,4,April,426980,428053,437910,483203
2023,3,March,400807,389907,461225,444554
2023,2,February,337280,345480,340060,347646
2023,1,January,371049,424768,347337,458693
2022,12,December,401355,381670,473395,382975
2022,11,November,321582,374274,384370,397932
2022,10,October,376553,401055,364241,384266
2022,9,September,389119,383720,362228,365063
2022,8,August,428670,453872,368696,484525
2022,7,July,405708,399194,501955,539608
2022,6,June,335939,339727,514728,440987
2022,5,May,320582,350678,372054,351190
2022,4,April,313231,309123,323632,325783
2022,3,March,241754,238290,307777,289267
2022,2,February,180773,181835,196893,192128
2022,1,January,192618,233538,183991,268285
2021,12,December,255879,255965,310101,249679
2021,11,November,205374,202320,234236,242073
2021,10,October,185546,167516,210085,214326
2021,9,September,183925,159614,195157,202335
2021,8,August,216534,178172,223469,300176
2021,7,July,185545,159613,289366,293028
2021,6,June,141693,135989,249998,227807
2021,5,May,123416,117062,182227,177902
2021,4,April,85455,79347,127420,137965
2021,3,March,69464,65698,113291,103175
2021,2,February,47444,49067,64626,66923
2021,1,January,72260,68012,70864,131203
2020,12,December,70829,90423,127399,94591
2020,11,November,63914,72710,100239,103666
2020,10,October,61325,66361,92532,90645
2020,9,September,49512,59517,70126,68470
2020,8,August,44910,59191,56046,65003
2020,7,July,38396,57986,48627,50637
2020,6,June,22898,47798,28705,30591
2020,5,May,10138,33688,9536,14320
2020,4,April,8112,34908,5224,11544
2020,3,March,192840,324830,143239,261281
2020,2,February,439131,463346,312680,361701
2020,1,January,578828,624484,368782,502533
2019,12,December,585229,573231,524142,451649
2019,11,November,487953,539254,442964,452628
2019,10,October,584737,640035,430998,450700
2019,9,September,627797,627132,425820,447161
2019,8,August,707023,744055,444625,568689
2019,7,July,680407,664030,573756,645684
2019,6,June,589924,608928,626871,561574
2019,5,May,593687,649409,503963,489360
2019,4,April,605904,576289,453337,509067
2019,3,March,534795,552850,501148,489826
2019,2,February,504621,536333,352273,365457
2019,1,January,596106,636308,370122,508538
