Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,8674,9919,10349,18189
2025,7,July,9152,9466,18936,23648
2025,6,June,6147,9235,20178,17496
2025,5,May,7562,9282,15203,16011
2025,4,April,7159,8352,16035,19150
2025,3,March,5679,7077,14480,18572
2025,2,February,4534,6391,12430,16061
2025,1,January,5523,10078,11951,22019
2024,12,December,7909,11095,22102,17071
2024,11,November,5475,10464,16516,16634
2024,10,October,6959,10369,17109,17662
2024,9,September,8100,9358,10762,10859
2024,8,August,10058,11144,11747,18586
2024,7,July,9820,10258,19356,22738
2024,6,June,7284,10204,21208,17658
2024,5,May,8531,10494,17024,17610
2024,4,April,7534,8581,16030,21960
2024,3,March,7913,8568,20289,20648
2024,2,February,7251,8177,17520,23321
2024,1,January,7332,10686,17169,28947
2023,12,December,8404,11674,26181,19541
2023,11,November,7579,11670,18927,19490
2023,10,October,8193,10539,15882,17756
2023,9,September,10530,11681,14497,15125
2023,8,August,12358,13693,13443,22028
2023,7,July,11808,11755,21534,26095
2023,6,June,9319,11461,25092,19983
2023,5,May,10071,12345,20679,22952
2023,4,April,9652,10263,21199,26054
2023,3,March,8695,9064,19452,21102
2023,2,February,6562,7458,15569,19441
2023,1,January,7126,10344,16585,26119
2022,12,December,7280,9425,23033,17427
2022,11,November,5466,8768,13979,14361
2022,10,October,6425,7804,10320,12431
2022,9,September,6356,7506,11880,11455
2022,8,August,7111,8639,7333,11674
2022,7,July,7754,6906,11728,14177
2022,6,June,5288,5250,14913,12332
2022,5,May,5434,6480,16122,19254
2022,4,April,5237,5863,15556,18628
2022,3,March,5495,5433,15360,16235
2022,2,February,4723,4482,12085,13635
2022,1,January,5173,7292,12550,20425
2021,12,December,5907,8268,20358,14024
2021,11,November,5194,7950,14246,15121
2021,10,October,5994,6453,12083,12213
2021,9,September,5875,5726,8494,8536
2021,8,August,6242,6391,8508,13904
2021,7,July,7077,6522,14068,15989
2021,6,June,7180,6012,14333,15306
2021,5,May,7011,5438,11061,12081
2021,4,April,3380,2960,6928,7808
2021,3,March,2419,1786,2347,2639
2021,2,February,2238,2015,3184,5903
2021,1,January,3904,4246,5656,14234
2020,12,December,4216,6284,11677,8359
2020,11,November,3782,5102,7732,7601
2020,10,October,2977,3455,6552,6756
2020,9,September,3064,3334,6300,6081
2020,8,August,3293,3317,6158,9985
2020,7,July,2082,1839,5286,5275
2020,6,June,723,692,878,739
2020,5,May,1,9,17,8
2020,4,April,585,631,404,806
2020,3,March,6362,7143,7960,13611
2020,2,February,12478,11886,14269,18453
2020,1,January,17323,19243,17315,26718
2019,12,December,17298,19587,24779,19641
2019,11,November,13537,16582,16680,17828
2019,10,October,15120,17426,17567,19497
2019,9,September,16354,16567,15780,17780
2019,8,August,17457,19141,17422,25494
2019,7,July,17496,16504,23426,27551
2019,6,June,17223,18014,26330,22733
2019,5,May,17054,17970,19490,21456
2019,4,April,16173,15457,19150,22418
2019,3,March,15742,15495,18676,20381
2019,2,February,13533,13253,14534,16969
2019,1,January,15562,17076,15736,24676
