Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,150,21,73,236
2025,7,July,115,22,30,209
2025,6,June,108,28,65,118
2025,5,May,39,20,27,106
2025,4,April,131,47,416,496
2025,3,March,187,234,80,153
2025,2,February,68,12,390,384
2025,1,January,111,42,307,378
2024,12,December,143,61,30,106
2024,11,November,214,219,53,147
2024,10,October,125,45,64,195
2024,9,September,100,35,53,181
2024,8,August,138,174,23,181
2024,7,July,116,25,40,129
2024,6,June,122,14,28,170
2024,5,May,78,339,31,74
2024,4,April,114,47,103,323
2024,3,March,234,214,568,507
2024,2,February,65,388,293,370
2024,1,January,335,64,53,64
2023,12,December,199,83,59,121
2023,11,November,59,46,54,74
2023,10,October,172,74,208,316
2023,9,September,116,33,61,131
2023,8,August,88,257,83,165
2023,7,July,93,130,116,262
2023,6,June,138,14,39,208
2023,5,May,102,95,23,73
2023,4,April,103,51,271,432
2023,3,March,303,515,489,563
2023,2,February,43,108,317,208
2023,1,January,97,19,18,137
2022,12,December,46,4,37,41
2022,11,November,144,114,118,180
2022,10,October,223,158,129,174
2022,9,September,113,15,12,170
2022,8,August,111,33,48,208
2022,7,July,108,16,34,213
2022,6,June,116,43,56,120
2022,5,May,75,15,54,55
2022,4,April,223,161,842,1050
2022,3,March,532,506,581,539
2022,2,February,73,66,350,370
2022,1,January,45,2,24,42
2021,12,December,64,12,6,52
2021,11,November,105,65,25,73
2021,10,October,123,68,6,65
2021,9,September,85,39,28,51
2021,8,August,76,10,12,78
2021,7,July,71,26,11,17
2021,6,June,16,11,24,33
2021,5,May,58,23,18,24
2021,4,April,52,4,16,63
2021,3,March,26,0,14,3
2021,2,February,8,0,4,25
2021,1,January,10,0,0,1
2020,12,December,14,1,0,24
2020,11,November,48,25,16,12
2020,10,October,10,13,8,28
2020,9,September,19,0,2,8
2020,8,August,12,2,5,12
2020,7,July,6,0,0,1
2020,6,June,20,40,11,15
2020,5,May,2,0,0,6
2020,4,April,0,0,0,1
2020,3,March,127,105,327,363
2020,2,February,105,86,350,377
2020,1,January,164,112,53,42
2019,12,December,99,102,298,289
2019,11,November,124,115,68,267
2019,10,October,116,68,41,191
2019,9,September,66,22,37,108
2019,8,August,101,15,33,129
2019,7,July,104,7,29,210
2019,6,June,212,60,97,318
2019,5,May,619,467,553,921
2019,4,April,231,253,1390,1916
2019,3,March,604,603,1369,1671
2019,2,February,89,138,944,896
2019,1,January,45,122,211,105
