Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,89,13,75,284
2025,7,July,55,14,78,209
2025,6,June,39,36,75,211
2025,5,May,26,7,52,128
2025,4,April,61,16,34,60
2025,3,March,24,28,23,58
2025,2,February,54,8,41,56
2025,1,January,33,9,27,57
2024,12,December,61,3,10,49
2024,11,November,38,36,32,80
2024,10,October,99,19,33,154
2024,9,September,71,17,40,192
2024,8,August,63,23,106,243
2024,7,July,47,11,102,286
2024,6,June,87,26,68,219
2024,5,May,91,26,42,73
2024,4,April,29,22,149,74
2024,3,March,38,22,30,48
2024,2,February,50,38,191,62
2024,1,January,44,19,13,45
2023,12,December,51,29,9,41
2023,11,November,41,18,15,66
2023,10,October,91,20,17,126
2023,9,September,44,10,35,143
2023,8,August,59,12,73,282
2023,7,July,61,21,63,198
2023,6,June,53,22,60,149
2023,5,May,58,24,33,100
2023,4,April,48,21,17,69
2023,3,March,45,12,31,59
2023,2,February,68,17,38,53
2023,1,January,50,9,206,40
2022,12,December,56,32,13,46
2022,11,November,67,22,6,52
2022,10,October,64,24,27,155
2022,9,September,141,17,41,319
2022,8,August,67,9,65,253
2022,7,July,41,14,59,178
2022,6,June,56,24,57,161
2022,5,May,81,27,27,73
2022,4,April,65,25,26,54
2022,3,March,42,9,35,73
2022,2,February,31,4,17,53
2022,1,January,11,3,17,27
2021,12,December,37,25,10,34
2021,11,November,23,12,7,36
2021,10,October,47,1,10,122
2021,9,September,46,25,50,76
2021,8,August,58,36,36,100
2021,7,July,31,15,67,93
2021,6,June,35,2,29,33
2021,5,May,31,19,0,6
2021,4,April,27,1,0,2
2021,3,March,14,1,0,7
2021,2,February,8,0,7,16
2021,1,January,6,2,0,4
2020,12,December,8,10,4,15
2020,11,November,12,4,4,0
2020,10,October,8,3,0,2
2020,9,September,7,0,14,9
2020,8,August,16,6,6,5
2020,7,July,11,5,0,0
2020,6,June,2,4,15,4
2020,5,May,1,2,1,0
2020,4,April,3,3,1,0
2020,3,March,8,2,9,49
2020,2,February,38,14,12,31
2020,1,January,20,10,3,16
2019,12,December,47,12,11,28
2019,11,November,17,23,11,44
2019,10,October,77,24,31,143
2019,9,September,47,13,31,160
2019,8,August,87,50,47,125
2019,7,July,68,25,72,184
2019,6,June,53,16,61,140
2019,5,May,64,26,27,79
2019,4,April,37,20,29,55
2019,3,March,32,11,42,65
2019,2,February,47,19,3,55
2019,1,January,46,21,0,81
