Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,7,July,0,0,2,0
2025,6,June,0,0,6,0
2025,4,April,0,7,0,0
2025,3,March,0,6,11,0
2025,2,February,0,3,0,0
2025,1,January,0,2,0,0
2024,12,December,0,7,7,0
2024,11,November,0,3,0,0
2024,9,September,0,1,0,0
2024,6,June,0,0,3,0
2024,5,May,0,10,2,0
2024,4,April,0,8,8,0
2024,3,March,0,1,9,0
2024,2,February,0,3,3,0
2023,12,December,0,5,0,0
2023,5,May,0,0,2,0
2023,4,April,0,4,0,0
2023,3,March,0,1,7,0
2023,2,February,0,1,9,0
2023,1,January,0,0,2,0
2022,12,December,0,0,8,0
2022,10,October,0,0,9,0
2022,7,July,0,0,11,0
2022,5,May,0,16,0,0
2022,1,January,0,0,7,0
2021,12,December,0,0,7,0
2021,11,November,0,0,4,0
2021,10,October,0,0,5,0
2021,8,August,0,0,5,0
2021,7,July,0,0,8,0
2021,5,May,0,10,0,0
2021,3,March,0,0,15,0
2020,12,December,0,6,0,0
2020,5,May,0,3,0,0
2020,4,April,0,3,0,0
2020,3,March,0,0,5,0
2019,12,December,0,0,5,0
2019,9,September,0,0,4,0
2019,7,July,0,0,1,0
2019,5,May,0,4,0,0
2019,4,April,0,4,5,0
2019,3,March,0,2,9,0
2019,2,February,0,8,7,0
2019,1,January,0,0,6,0
