Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,24,6,10,40
2025,7,July,11,1,17,98
2025,6,June,26,0,29,172
2025,5,May,5,3,28,155
2025,4,April,5,0,30,307
2025,3,March,29,3,31,198
2025,2,February,7,1,32,187
2025,1,January,32,1,23,264
2024,12,December,15,0,30,141
2024,11,November,13,4,48,156
2024,10,October,32,7,41,146
2024,9,September,14,8,20,87
2024,8,August,16,0,8,65
2024,7,July,19,6,26,70
2024,6,June,11,1,26,225
2024,5,May,15,1,34,212
2024,4,April,19,4,59,253
2024,3,March,29,10,35,333
2024,2,February,14,1,50,132
2024,1,January,15,1,40,240
2023,12,December,11,0,11,147
2023,11,November,8,0,49,248
2023,10,October,15,8,21,172
2023,9,September,12,1,30,120
2023,8,August,2,1,5,50
2023,7,July,4,0,15,64
2023,6,June,13,0,39,153
2023,5,May,14,4,47,273
2023,4,April,11,3,33,282
2023,3,March,19,3,60,312
2023,2,February,15,0,45,170
2023,1,January,9,4,38,229
2022,12,December,13,0,31,126
2022,11,November,13,4,49,254
2022,10,October,14,0,27,255
2022,9,September,26,2,17,47
2022,8,August,0,2,7,42
2022,7,July,5,6,35,162
2022,6,June,53,0,20,132
2022,5,May,40,2,43,240
2022,4,April,11,0,45,307
2022,3,March,16,1,73,267
2022,2,February,2,1,28,204
2022,1,January,3,1,36,285
2021,12,December,4,0,26,106
2021,11,November,19,2,37,356
2021,10,October,57,10,10,151
2021,9,September,107,2,15,77
2021,8,August,28,3,22,53
2021,7,July,92,0,15,72
2021,6,June,20,1,30,179
2021,5,May,45,1,48,290
2021,4,April,36,1,57,208
2021,3,March,22,0,10,194
2021,2,February,23,1,24,103
2021,1,January,15,0,22,200
2020,12,December,20,2,44,122
2020,11,November,26,1,39,241
2020,10,October,7,0,29,113
2020,9,September,10,2,19,106
2020,8,August,5,1,11,74
2020,7,July,2,0,18,72
2020,6,June,5,1,21,104
2020,5,May,1,2,7,38
2020,4,April,1,0,5,23
2020,3,March,12,0,51,223
2020,2,February,3,10,62,195
2020,1,January,25,1,33,241
2019,12,December,20,0,42,160
2019,11,November,13,0,38,279
2019,10,October,6,2,53,158
2019,9,September,6,2,22,130
2019,8,August,1,2,9,91
2019,7,July,1,0,20,146
2019,6,June,15,1,44,192
2019,5,May,9,4,72,327
2019,4,April,24,2,61,393
2019,3,March,14,7,72,291
2019,2,February,12,6,71,213
2019,1,January,10,5,86,275
