Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,86,12,62,789
2025,7,July,200,142,483,1558
2025,6,June,205,8,86,636
2025,5,May,148,31,24,1118
2025,4,April,119,75,331,903
2025,3,March,205,107,345,715
2025,2,February,35,45,363,643
2025,1,January,69,43,485,857
2024,12,December,127,80,478,676
2024,11,November,95,64,351,608
2024,10,October,135,77,1769,795
2024,9,September,125,7,915,816
2024,8,August,114,40,285,1648
2024,7,July,61,8,144,1246
2024,6,June,30,45,313,1344
2024,5,May,23,134,475,982
2024,4,April,190,35,2793,934
2024,3,March,34,30,1290,1012
2024,2,February,37,52,502,632
2024,1,January,43,29,795,685
2023,12,December,35,19,713,787
2023,11,November,6,4,39,67
2023,10,October,17,22,81,64
2023,9,September,14,5,30,38
2023,8,August,45,20,642,1088
2023,7,July,61,19,970,1410
2023,6,June,160,41,1344,1716
2023,5,May,71,45,2023,1051
2023,4,April,74,17,2757,1022
2023,3,March,23,18,843,1483
2023,2,February,122,3,586,1064
2023,1,January,36,18,2274,889
2022,12,December,92,11,640,1251
2022,11,November,50,12,562,797
2022,10,October,38,10,165,1206
2022,9,September,23,109,360,1165
2022,8,August,130,19,347,1452
2022,7,July,130,23,281,1429
2022,6,June,122,22,305,1123
2022,5,May,33,19,197,1095
2022,4,April,14,7,143,879
2022,3,March,19,15,274,955
2022,2,February,30,8,105,819
2022,1,January,9,12,229,636
2021,12,December,15,20,76,1040
2021,11,November,13,4,119,763
2021,10,October,22,12,66,647
2021,9,September,80,10,46,114
2021,8,August,9,1,61,251
2021,7,July,21,1,66,83
2021,6,June,10,0,32,152
2021,5,May,1,0,34,311
2021,4,April,14,9,204,51
2021,3,March,1,47,118,48
2021,2,February,20,4,48,258
2021,1,January,15,2,38,125
2020,12,December,18,1,111,160
2020,11,November,5,5,147,326
2020,10,October,4,2,66,515
2020,9,September,3,3,183,327
2020,8,August,28,12,39,272
2020,7,July,4,0,157,1351
2020,6,June,3,3,76,1799
2020,5,May,4,1,163,954
2020,4,April,2,5,46,795
2020,3,March,23,18,143,724
2020,2,February,18,30,508,1248
2020,1,January,18,26,324,979
2019,12,December,16,22,318,1117
2019,11,November,28,20,297,1157
2019,10,October,96,112,343,1222
2019,9,September,31,14,307,1395
2019,8,August,37,19,293,1161
2019,7,July,147,14,310,1507
2019,6,June,44,19,203,1660
2019,5,May,29,47,509,1113
2019,4,April,151,28,461,1291
2019,3,March,59,57,504,1065
2019,2,February,22,11,775,1150
2019,1,January,43,29,339,1079
