Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,3,3,3,19
2025,7,July,0,2,5,45
2025,6,June,0,3,12,49
2025,5,May,7,0,4,16
2025,4,April,0,0,7,11
2025,3,March,0,0,4,21
2025,2,February,4,2,3,7
2025,1,January,0,0,0,12
2024,12,December,0,1,6,0
2024,11,November,0,11,3,3
2024,10,October,0,0,7,24
2024,9,September,0,5,9,4
2024,8,August,0,4,33,19
2024,7,July,2,1,6,9
2024,6,June,0,7,15,6
2024,5,May,1,0,8,6
2024,4,April,0,1,12,10
2024,3,March,0,0,3,3
2024,2,February,6,0,7,14
2023,12,December,0,0,6,7
2023,11,November,0,0,1,3
2023,10,October,0,0,15,15
2023,9,September,0,9,16,5
2023,8,August,1,0,16,10
2023,7,July,0,0,1,7
2023,6,June,0,3,12,8
2023,5,May,5,0,19,7
2023,4,April,14,0,8,8
2023,3,March,0,0,9,5
2023,2,February,8,3,0,6
2023,1,January,0,0,0,5
2022,12,December,0,0,10,18
2022,11,November,0,0,9,11
2022,10,October,0,5,19,0
2022,9,September,1,4,7,18
2022,8,August,0,1,7,16
2022,7,July,1,3,25,24
2022,6,June,1,2,2,4
2022,5,May,12,9,5,9
2022,4,April,0,0,12,21
2022,3,March,0,0,14,2
2022,2,February,0,1,7,11
2022,1,January,0,0,6,8
2021,12,December,3,3,6,12
2021,11,November,0,0,11,8
2021,10,October,0,0,33,15
2021,9,September,0,0,2,2
2021,8,August,0,0,0,11
2021,7,July,0,0,22,8
2021,6,June,0,0,2,1
2021,5,May,0,0,4,5
2021,4,April,2,0,0,2
2021,3,March,0,0,0,14
2021,2,February,0,0,8,24
2020,12,December,0,0,0,1
2020,11,November,1,0,0,0
2019,11,November,0,2,0,0
2019,5,May,0,1,1,0
2019,2,February,0,5,6,0
