Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,13,12,14,14
2025,7,July,6,7,34,58
2025,6,June,546,5,39,52
2025,5,May,10,7,31,22
2025,4,April,15,20,14,7
2025,3,March,4,3,25,35
2025,2,February,1,8,22,5
2025,1,January,1,1,40,37
2024,12,December,7,5,21,1
2024,11,November,3,3,16,17
2024,10,October,0,1,21,19
2024,9,September,19,22,36,9
2024,8,August,2,1,13,18
2024,7,July,5,2,43,26
2024,6,June,10,13,55,16
2024,5,May,2,1,26,14
2024,4,April,3,5,22,9
2024,3,March,147,269,43,23
2024,2,February,129,4,17,22
2024,1,January,10,13,32,5
2023,12,December,5,2,30,6
2023,11,November,12,1,39,11
2023,10,October,112,112,58,38
2023,9,September,5,4,31,11
2023,8,August,4,8,53,19
2023,7,July,4,8,48,22
2023,6,June,17,21,104,28
2023,5,May,3,2,27,5
2023,4,April,4,1,27,15
2023,3,March,2,1,15,23
2023,2,February,4,5,30,7
2023,1,January,0,3,13,10
2022,12,December,15,1,49,25
2022,11,November,13,3,58,44
2022,10,October,0,1,28,4
2022,9,September,7,5,34,21
2022,8,August,5,9,22,2
2022,7,July,7,15,54,61
2022,6,June,4,13,46,19
2022,5,May,1,1,31,17
2022,4,April,13,3,38,22
2022,3,March,12,9,34,21
2022,2,February,2,9,4,43
2022,1,January,1,4,3,1
2021,12,December,3,8,16,5
2021,11,November,4,0,32,10
2021,10,October,6,7,28,14
2021,9,September,6,3,46,26
2021,8,August,5,3,28,6
2021,7,July,2,0,8,2
2021,6,June,1,0,0,0
2021,5,May,2,3,27,9
2021,4,April,0,1,20,22
2021,3,March,0,4,17,9
2021,2,February,0,2,13,0
2021,1,January,0,3,8,0
2020,12,December,3,1,5,8
2020,11,November,3,3,5,0
2020,10,October,3,5,12,5
2020,9,September,0,1,4,2
2020,8,August,0,0,17,0
2020,6,June,1,3,0,7
2020,3,March,5,4,12,8
2020,2,February,3,2,22,17
2020,1,January,6,12,51,14
2019,12,December,19,14,26,11
2019,11,November,1,3,16,13
2019,10,October,16,10,47,17
2019,9,September,13,10,61,17
2019,8,August,1,5,33,4
2019,7,July,7,11,203,36
2019,6,June,22,2,20,15
2019,5,May,10,14,48,34
2019,4,April,22,9,27,21
2019,3,March,18,16,57,52
2019,2,February,1,1,24,21
2019,1,January,13,10,26,9
