Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,4,5,23,56
2025,7,July,2,3,1,64
2025,6,June,14,4,30,49
2025,5,May,0,0,16,20
2025,4,April,3,11,5,10
2025,3,March,9,1,5,27
2025,2,February,7,4,1,7
2025,1,January,2,7,0,10
2024,12,December,4,5,7,24
2024,11,November,5,1,1,12
2024,10,October,1,0,13,28
2024,9,September,8,5,21,56
2024,8,August,34,14,23,85
2024,7,July,9,9,34,78
2024,6,June,5,3,32,56
2024,5,May,11,1,6,31
2024,4,April,2,0,4,13
2024,3,March,9,1,3,20
2024,2,February,0,0,0,4
2024,1,January,1,8,0,3
2023,12,December,0,2,3,2
2023,11,November,26,6,10,20
2023,10,October,6,5,14,15
2023,9,September,5,1,15,44
2023,8,August,12,6,11,68
2023,7,July,27,10,41,55
2023,6,June,5,5,16,79
2023,5,May,14,7,2,0
2023,4,April,20,1,0,3
2023,3,March,6,5,3,0
2023,2,February,3,3,0,15
2023,1,January,27,1,5,145
2022,12,December,3,1,12,6
2022,11,November,18,6,8,21
2022,10,October,5,5,5,21
2022,9,September,21,8,15,39
2022,8,August,16,1,28,46
2022,7,July,17,2,23,59
2022,6,June,15,3,22,31
2022,5,May,16,1,8,8
2022,4,April,3,5,3,0
2022,3,March,6,6,0,0
2022,2,February,16,8,1,4
2022,1,January,4,3,0,0
2021,12,December,14,5,0,4
2021,11,November,4,0,0,0
2021,10,October,72,7,3,12
2021,9,September,7,3,10,27
2021,8,August,6,1,4,29
2021,7,July,3,1,0,5
2021,6,June,4,0,0,2
2021,5,May,1,0,0,0
2021,4,April,14,0,10,0
2021,3,March,1,0,0,0
2021,1,January,24,1,0,0
2020,12,December,12,0,0,0
2020,11,November,4,0,0,2
2020,10,October,2,6,0,5
2020,9,September,0,0,0,17
2020,8,August,1,0,0,1
2020,7,July,2,2,0,0
2020,6,June,0,0,2,0
2020,5,May,1,0,0,7
2020,4,April,3,0,0,0
2020,3,March,2,5,0,2
2020,2,February,16,11,3,16
2020,1,January,10,14,6,6
2019,12,December,8,7,0,0
2019,11,November,11,17,8,6
2019,10,October,31,23,10,80
2019,9,September,12,14,4,14
2019,8,August,5,6,70,108
2019,7,July,11,12,20,40
2019,6,June,13,5,25,48
2019,5,May,0,13,13,19
2019,4,April,4,4,6,9
2019,3,March,14,10,20,18
2019,2,February,19,7,0,17
2019,1,January,5,4,25,12
