Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,44,76,75,155
2025,7,July,51,38,116,131
2025,6,June,52,39,171,161
2025,5,May,56,43,172,221
2025,4,April,82,60,187,284
2025,3,March,38,55,176,197
2025,2,February,47,36,150,221
2025,1,January,41,31,103,282
2024,12,December,96,62,189,200
2024,11,November,29,48,209,169
2024,10,October,73,50,177,187
2024,9,September,56,42,54,111
2024,8,August,59,39,62,123
2024,7,July,50,31,133,199
2024,6,June,57,26,181,229
2024,5,May,79,87,244,278
2024,4,April,50,78,186,345
2024,3,March,50,46,142,113
2024,2,February,39,19,173,247
2024,1,January,45,37,156,342
2023,12,December,50,42,261,157
2023,11,November,34,52,280,305
2023,10,October,21,41,169,196
2023,9,September,65,61,93,123
2023,8,August,62,55,142,130
2023,7,July,61,44,180,166
2023,6,June,44,33,251,201
2023,5,May,43,58,193,226
2023,4,April,33,73,194,249
2023,3,March,72,40,271,204
2023,2,February,27,23,166,143
2023,1,January,57,44,65,226
2022,12,December,67,63,267,151
2022,11,November,52,44,306,260
2022,10,October,67,68,200,268
2022,9,September,38,43,89,126
2022,8,August,65,61,116,114
2022,7,July,42,19,84,118
2022,6,June,45,61,190,201
2022,5,May,73,51,192,235
2022,4,April,63,43,234,256
2022,3,March,40,47,263,277
2022,2,February,54,56,244,227
2022,1,January,16,19,109,256
2021,12,December,37,45,206,186
2021,11,November,77,66,348,285
2021,10,October,82,51,184,163
2021,9,September,38,21,62,72
2021,8,August,45,49,88,89
2021,7,July,130,49,111,89
2021,6,June,60,55,274,246
2021,5,May,41,60,206,246
2021,4,April,67,40,200,251
2021,3,March,26,23,120,99
2021,2,February,38,25,123,135
2021,1,January,51,32,155,245
2020,12,December,52,30,173,115
2020,11,November,35,49,276,274
2020,10,October,31,31,164,134
2020,9,September,36,41,70,48
2020,8,August,22,25,66,92
2020,7,July,27,23,116,110
2020,6,June,65,4,102,106
2020,5,May,5,3,31,24
2020,4,April,2,5,6,6
2020,3,March,39,43,110,108
2020,2,February,47,37,150,133
2020,1,January,25,28,112,136
2019,12,December,26,26,166,142
2019,11,November,20,28,168,85
2019,10,October,20,19,106,116
2019,9,September,28,25,84,94
2019,8,August,46,56,94,58
2019,7,July,108,71,129,115
2019,6,June,35,31,130,125
2019,5,May,18,29,158,162
2019,4,April,72,46,145,135
2019,3,March,16,42,120,138
2019,2,February,16,18,122,105
2019,1,January,18,37,73,128
