Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,646,270,1752,1705
2025,7,July,214,210,1631,1597
2025,6,June,354,335,1225,1398
2025,5,May,104,182,678,376
2025,4,April,7,18,0,1
2025,3,March,3,3,19,3
2025,2,February,55,103,0,0
2025,1,January,96,23,0,0
2024,12,December,4,7,1,0
2024,11,November,11,6,0,2
2024,10,October,1,14,1,3
2024,9,September,205,99,100,545
2024,8,August,312,382,1839,1766
2024,7,July,274,211,1576,1676
2024,6,June,337,267,1468,1547
2024,5,May,211,173,644,347
2024,4,April,17,17,4,17
2024,3,March,17,16,18,11
2024,2,February,291,924,16,18
2024,1,January,35,17,1,16
2023,12,December,11,0,2,1
2023,11,November,84,15,2,4
2023,10,October,20,309,22,21
2023,9,September,450,356,438,540
2023,8,August,301,976,1855,1578
2023,7,July,260,675,1964,1501
2023,6,June,308,653,1713,1576
2023,5,May,142,173,415,220
2023,4,April,7,24,4,7
2023,3,March,26,15,4,11
2023,2,February,24,18,5,1
2023,1,January,15,20,0,0
2022,12,December,16,36,5,1
2022,11,November,6,12,5,0
2022,10,October,18,10,19,8
2022,9,September,59,242,227,368
2022,8,August,181,554,1145,1104
2022,7,July,107,587,1174,993
2022,6,June,214,265,1000,1143
2022,5,May,297,456,350,174
2022,4,April,12,5,0,2
2022,3,March,9,115,2,2
2022,2,February,5,12,2,7
2022,1,January,8,0,2,13
2021,12,December,15,33,4,20
2021,11,November,7,0,5,2
2021,10,October,7,5,9,12
2021,9,September,8,56,2,1
2021,8,August,84,10,0,4
2021,7,July,124,3,7,2
2021,6,June,7,7,1,4
2021,5,May,3,3,0,2
2021,4,April,0,13,9,3
2021,3,March,4,0,0,1
2020,11,November,0,0,0,7
2020,10,October,3,6,2,1
2020,9,September,11,13,1,0
2020,8,August,0,0,0,6
2020,7,July,0,10,0,8
2020,6,June,0,13,4,13
2020,5,May,7,0,0,16
2020,4,April,2,19,0,0
2020,3,March,0,5,5,6
2020,2,February,13,22,11,9
2020,1,January,67,125,225,0
2019,12,December,14,21,13,20
2019,11,November,9,7,19,15
2019,10,October,8,13,8,10
2019,9,September,354,449,170,96
2019,8,August,453,1286,2046,2216
2019,7,July,336,768,2209,1900
2019,6,June,393,629,1820,1905
2019,5,May,30,100,298,23
2019,4,April,28,26,6,18
2019,3,March,18,20,14,6
2019,2,February,486,451,20,12
2019,1,January,30,21,18,33
