Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,10,1,18,32
2025,7,July,7,1,7,35
2025,6,June,1,0,2,11
2025,5,May,2,0,7,31
2025,4,April,3,1,10,30
2025,3,March,7,5,7,25
2025,2,February,2,2,15,23
2025,1,January,3,1,11,16
2024,12,December,10,1,9,38
2024,11,November,0,1,5,25
2024,10,October,0,1,9,16
2024,9,September,0,0,17,7
2024,8,August,3,3,8,23
2024,7,July,1,0,6,37
2024,6,June,2,3,6,8
2024,5,May,2,1,17,46
2024,4,April,3,4,1,22
2024,3,March,1,1,24,38
2024,2,February,0,2,6,15
2024,1,January,1,0,8,11
2023,12,December,4,1,21,25
2023,11,November,0,0,9,39
2023,10,October,2,1,5,15
2023,9,September,1,2,7,8
2023,8,August,1,0,2,30
2023,7,July,5,2,9,31
2023,6,June,0,1,12,42
2023,5,May,1,2,6,14
2023,4,April,5,4,5,22
2023,3,March,3,4,8,25
2023,2,February,2,0,6,12
2023,1,January,3,0,14,30
2022,12,December,5,6,14,16
2022,11,November,1,0,9,19
2022,10,October,0,2,8,11
2022,9,September,0,0,1,3
2022,8,August,4,6,16,9
2022,7,July,3,2,11,14
2022,6,June,0,0,7,8
2022,5,May,1,1,3,21
2022,4,April,3,1,9,22
2022,3,March,1,2,21,18
2022,2,February,2,2,5,15
2022,1,January,0,0,5,18
2021,12,December,0,0,1,0
2021,11,November,2,1,2,1
2021,10,October,0,1,8,0
2021,9,September,0,0,7,0
2021,7,July,0,0,7,0
2021,5,May,0,1,2,0
2021,4,April,0,1,4,0
2021,3,March,0,4,1,0
2021,2,February,1,0,3,1
2021,1,January,0,0,1,3
2020,11,November,0,0,16,0
2020,8,August,0,0,1,0
2020,7,July,0,0,4,0
2020,6,June,0,0,1,1
2020,5,May,0,0,0,1
2020,4,April,0,0,0,1
2020,3,March,7,0,0,8
2020,2,February,2,2,8,17
2020,1,January,0,0,0,8
2019,12,December,2,4,5,30
2019,11,November,0,0,2,22
2019,10,October,3,1,16,23
2019,9,September,0,0,1,8
2019,8,August,0,0,12,19
2019,7,July,1,2,10,17
2019,6,June,13,5,0,4
2019,5,May,0,0,6,25
2019,4,April,3,1,3,5
2019,3,March,4,2,6,29
2019,2,February,1,1,1,5
2019,1,January,0,1,1,12
