Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,896,1321,274,269
2025,7,July,1853,1304,194,357
2025,6,June,716,625,154,281
2025,5,May,475,395,152,242
2025,4,April,1289,1045,184,311
2025,3,March,641,881,249,435
2025,2,February,460,471,170,304
2025,1,January,500,418,141,348
2024,12,December,713,377,174,259
2024,11,November,706,650,171,290
2024,10,October,496,401,275,240
2024,9,September,616,423,75,331
2024,8,August,775,1037,178,244
2024,7,July,1462,948,158,347
2024,6,June,504,355,94,165
2024,5,May,400,355,61,174
2024,4,April,309,480,124,195
2024,3,March,895,531,103,300
2024,2,February,470,406,125,217
2024,1,January,367,563,136,312
2023,12,December,665,300,147,288
2023,11,November,554,486,102,194
2023,10,October,358,326,114,159
2023,9,September,430,383,85,203
2023,8,August,818,904,202,239
2023,7,July,1362,1036,128,244
2023,6,June,539,337,87,189
2023,5,May,366,396,105,184
2023,4,April,793,897,193,295
2023,3,March,519,326,169,449
2023,2,February,321,317,134,247
2023,1,January,225,327,115,212
2022,12,December,550,288,145,240
2022,11,November,445,352,91,221
2022,10,October,377,290,99,189
2022,9,September,493,438,81,141
2022,8,August,685,892,129,224
2022,7,July,1462,1058,105,250
2022,6,June,522,665,124,177
2022,5,May,295,214,104,206
2022,4,April,933,856,157,312
2022,3,March,456,352,207,273
2022,2,February,446,276,59,223
2022,1,January,491,539,96,234
2021,12,December,878,483,141,222
2021,11,November,617,561,143,207
2021,10,October,650,452,97,119
2021,9,September,648,400,58,133
2021,8,August,1006,1225,171,235
2021,7,July,2140,1186,159,313
2021,6,June,1000,685,106,243
2021,5,May,964,728,89,128
2021,4,April,1496,1280,132,146
2021,3,March,1910,703,99,195
2021,2,February,967,613,117,179
2021,1,January,852,586,89,280
2020,12,December,1151,401,77,171
2020,11,November,919,560,109,197
2020,10,October,670,447,49,152
2020,9,September,769,463,166,120
2020,8,August,790,806,77,165
2020,7,July,1310,834,118,140
2020,6,June,1510,985,99,198
2020,5,May,541,217,50,72
2020,4,April,6,12,7,58
2020,3,March,197,156,199,217
2020,2,February,216,304,199,166
2020,1,January,331,260,173,216
2019,12,December,459,214,242,218
2019,11,November,456,358,207,165
2019,10,October,247,166,182,169
2019,9,September,528,527,218,357
2019,8,August,593,846,293,351
2019,7,July,1546,1065,313,516
2019,6,June,612,348,189,476
2019,5,May,192,129,295,513
2019,4,April,1095,968,336,642
2019,3,March,305,274,200,527
2019,2,February,448,431,331,583
2019,1,January,275,317,331,532
