Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,3,6,0
2025,7,July,0,0,6,0
2025,6,June,0,0,18,0
2025,5,May,0,0,8,0
2025,4,April,0,2,0,0
2024,12,December,0,0,9,0
2024,11,November,0,0,8,0
2024,10,October,0,0,15,0
2024,8,August,0,0,5,8
2024,7,July,0,2,0,0
2024,6,June,0,2,8,0
2024,5,May,0,0,13,0
2024,3,March,0,10,6,0
2024,2,February,0,2,0,0
2024,1,January,0,2,9,0
2023,10,October,0,1,2,0
2023,9,September,0,1,2,0
2023,8,August,0,0,1,0
2023,7,July,0,0,0,2
2023,6,June,0,0,22,0
2023,5,May,0,0,6,0
2023,4,April,0,2,0,0
2023,3,March,0,0,0,1
2023,2,February,0,4,0,0
2022,10,October,0,0,8,0
2022,9,September,0,1,5,0
2022,5,May,0,9,24,0
2022,4,April,0,0,4,0
2022,2,February,0,0,3,0
2022,1,January,0,0,15,0
2021,11,November,0,8,0,0
2021,10,October,0,1,2,0
2021,9,September,0,6,0,0
2021,8,August,7,0,4,0
2021,7,July,0,0,9,0
2021,5,May,0,0,8,0
2021,4,April,0,0,4,0
2021,2,February,0,0,8,0
2020,12,December,0,1,0,0
2020,10,October,0,0,4,0
2020,9,September,0,1,1,0
2020,8,August,0,1,0,0
2020,7,July,0,0,10,0
2020,5,May,0,2,0,0
2020,3,March,0,0,12,0
2020,2,February,0,0,9,0
2020,1,January,0,4,3,0
2019,12,December,0,1,29,1
2019,11,November,1,1,12,7
2019,10,October,7,0,16,11
2019,9,September,4,2,2,7
2019,8,August,3,1,10,39
2019,7,July,0,0,10,0
2019,6,June,7,5,4,6
2019,5,May,5,0,12,1
2019,4,April,0,2,7,5
2019,3,March,3,0,1,1
2019,2,February,4,8,10,29
2019,1,January,0,0,8,19
