Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,0,4,0
2025,5,May,0,8,0,0
2025,4,April,0,30,5,0
2025,3,March,0,10,0,0
2024,12,December,0,4,8,0
2024,11,November,0,0,2,0
2024,9,September,0,5,5,0
2024,7,July,0,0,1,0
2024,5,May,0,11,0,0
2024,4,April,0,34,10,0
2023,12,December,0,0,8,0
2023,11,November,0,3,2,0
2023,10,October,0,2,0,0
2023,4,April,0,0,12,0
2023,3,March,0,0,6,0
2022,6,June,0,0,16,0
2022,5,May,0,0,2,0
2022,4,April,0,1,7,0
2019,12,December,0,0,5,0
2019,11,November,0,2,30,0
2019,4,April,0,10,2,0
2019,3,March,0,2,0,0
