Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,182943,191160,308168,349040
2025,7,July,170850,160496,325983,355222
2025,6,June,150715,155250,337548,298143
2025,5,May,149624,159061,290389,276042
2025,4,April,134553,124195,283238,284338
2025,3,March,117236,111884,251945,259640
2025,2,February,86378,89563,187952,183326
2025,1,January,122419,116853,177709,210381
2024,12,December,124336,149697,225916,205468
2024,11,November,107593,130919,195921,191106
2024,10,October,146443,152761,223085,258680
2024,9,September,157481,151732,260321,268323
2024,8,August,191980,186257,295925,341835
2024,7,July,181973,161865,303386,343556
2024,6,June,151923,152096,326882,286793
2024,5,May,153809,161546,273299,253787
2024,4,April,123537,117441,253327,255861
2024,3,March,118068,105149,221943,233740
2024,2,February,77525,76424,162132,153998
2024,1,January,106075,95783,145335,171585
2023,12,December,106014,128419,188760,170453
2023,11,November,95313,113831,162820,169736
2023,10,October,129076,135401,198122,239611
2023,9,September,138364,132237,239234,238262
2023,8,August,168674,160965,252259,288252
2023,7,July,154389,141055,265958,304407
2023,6,June,141224,135984,291709,250311
2023,5,May,129173,134260,236445,221316
2023,4,April,101275,95749,222466,220374
2023,3,March,91769,83541,200257,204725
2023,2,February,63812,60296,141030,136374
2023,1,January,87084,83132,131747,155802
2022,12,December,90180,111571,167934,145582
2022,11,November,81098,95256,136583,140740
2022,10,October,111856,113467,166591,195084
2022,9,September,119956,113841,199792,201899
2022,8,August,141274,134569,209559,247649
2022,7,July,124501,113132,230671,257339
2022,6,June,107128,106146,228096,190918
2022,5,May,93526,96393,167379,153775
2022,4,April,80898,75051,152834,150453
2022,3,March,55818,51062,118313,122786
2022,2,February,31804,31134,78767,70270
2022,1,January,48255,43747,58708,82158
2021,12,December,53962,71326,95363,80844
2021,11,November,48453,42693,73171,78068
2021,10,October,32440,34625,71925,78461
2021,9,September,39887,34060,75194,84434
2021,8,August,58206,43228,93502,115129
2021,7,July,34797,38705,96147,88330
2021,6,June,21536,26644,62226,52572
2021,5,May,14200,18809,38170,37965
2021,4,April,12204,13878,35239,37108
2021,3,March,10606,12005,28727,30929
2021,2,February,8685,8933,19503,21096
2021,1,January,20177,13480,19376,33689
2020,12,December,11181,25291,31317,21549
2020,11,November,8010,12790,15472,16365
2020,10,October,9664,11907,14855,16233
2020,9,September,10877,12792,14675,15143
2020,8,August,13087,15334,16292,18250
2020,7,July,6441,13571,13451,11531
2020,6,June,1107,1910,1263,1869
2020,5,May,310,1318,569,1078
2020,4,April,275,1753,314,733
2020,3,March,38338,58128,57663,100357
2020,2,February,84057,83811,143825,146397
2020,1,January,124569,116832,138825,164724
2019,12,December,122873,151703,169734,154058
2019,11,November,110726,129831,145221,149066
2019,10,October,147847,155957,170720,195263
2019,9,September,159255,157257,195907,204299
2019,8,August,188329,196841,226683,264106
2019,7,July,181103,168963,244113,273084
2019,6,June,166255,163861,265686,230937
2019,5,May,159851,164308,220298,208258
2019,4,April,140728,130089,206164,212463
2019,3,March,115962,113147,191319,197242
2019,2,February,84475,83828,140555,137951
2019,1,January,116970,109122,129746,151407
