Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,116498,118998,20089,29212
2025,7,July,109958,103076,30096,37885
2025,6,June,102963,109671,31004,32115
2025,5,May,127803,129611,25962,23331
2025,4,April,135751,134801,20742,23457
2025,3,March,129227,131109,25902,30709
2025,2,February,119331,114258,19747,22623
2025,1,January,136077,140993,23093,42010
2024,12,December,135913,127955,38797,30588
2024,11,November,129595,133817,22754,24455
2024,10,October,149885,150227,21948,26192
2024,9,September,134650,132940,21310,23434
2024,8,August,123819,124337,20210,28784
2024,7,July,116391,113212,30023,37609
2024,6,June,118570,123168,33128,31290
2024,5,May,141272,146873,25711,22753
2024,4,April,142922,145102,17793,20716
2024,3,March,139852,136574,20710,22967
2024,2,February,123422,117796,16807,19299
2024,1,January,119618,124806,16930,28479
2023,12,December,121803,116028,24496,20419
2023,11,November,114772,117182,15369,18200
2023,10,October,133941,135925,15715,19670
2023,9,September,117363,116749,17933,19967
2023,8,August,117656,116384,18188,26181
2023,7,July,113260,104792,27106,35081
2023,6,June,109034,112701,31404,28610
2023,5,May,123079,129563,24107,20749
2023,4,April,126099,124042,14649,16202
2023,3,March,115680,110883,16738,18368
2023,2,February,92613,91172,12822,14880
2023,1,January,101728,104798,13894,24360
2022,12,December,94770,90860,22032,17197
2022,11,November,104792,109372,15190,17568
2022,10,October,129200,130158,17338,20150
2022,9,September,118494,113537,16252,17952
2022,8,August,106775,106320,16141,25583
2022,7,July,104921,98361,25521,31933
2022,6,June,96873,99516,28606,24260
2022,5,May,103596,104787,17619,15792
2022,4,April,89830,88942,12551,13514
2022,3,March,69609,64433,11024,12619
2022,2,February,46272,42217,7221,8533
2022,1,January,36765,39242,6487,13549
2021,12,December,50358,48381,15136,10680
2021,11,November,51718,51741,7662,8972
2021,10,October,47652,42744,6961,7497
2021,9,September,39607,35682,6212,7380
2021,8,August,32847,31088,6206,10124
2021,7,July,24878,21144,9011,9912
2021,6,June,20306,18448,7933,7847
2021,5,May,20338,18463,6103,5763
2021,4,April,13010,11424,3516,4465
2021,3,March,6908,5240,3092,2454
2021,2,February,3189,2574,1175,1604
2021,1,January,6596,7382,2182,6166
2020,12,December,10250,8335,5512,3314
2020,11,November,7626,6983,2589,3112
2020,10,October,6555,5323,2745,3057
2020,9,September,5166,4195,2047,2242
2020,8,August,3035,2350,1451,2134
2020,7,July,1757,1305,1406,1368
2020,6,June,84,73,70,67
2020,5,May,6,15,17,21
2020,4,April,8,7,8,14
2020,3,March,48664,66361,6205,8427
2020,2,February,115642,114340,13569,16242
2020,1,January,130320,131126,16842,29349
2019,12,December,127875,121895,28532,21974
2019,11,November,133648,137891,17296,18494
2019,10,October,154341,152834,18131,21193
2019,9,September,146031,143851,18618,20803
2019,8,August,141690,139761,22311,32336
2019,7,July,138670,127734,32155,39813
2019,6,June,129123,133939,34664,30889
2019,5,May,146371,147798,24268,20554
2019,4,April,145428,142467,17722,19399
2019,3,March,134463,132915,18133,20028
2019,2,February,121736,115686,14495,16241
2019,1,January,130934,131245,15313,27928
