Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,2,7,0,14
2025,7,July,1,0,0,6
2025,6,June,2,4,3,16
2025,5,May,2,0,6,6
2025,4,April,1,1,1,0
2025,3,March,4,2,3,20
2025,2,February,1,1,8,32
2025,1,January,3,1,12,30
2024,12,December,3,1,26,14
2024,11,November,6,3,2,1
2024,10,October,0,3,10,26
2024,9,September,0,0,4,14
2024,8,August,0,2,6,15
2024,7,July,4,3,2,0
2024,6,June,2,0,3,16
2024,5,May,0,0,2,8
2024,4,April,0,0,6,0
2024,3,March,7,4,17,9
2024,2,February,4,2,10,26
2024,1,January,1,3,18,12
2023,12,December,3,1,1,11
2023,11,November,0,0,18,12
2023,10,October,2,0,12,5
2023,9,September,0,1,4,2
2023,8,August,1,0,7,8
2023,7,July,0,0,1,1
2023,6,June,4,0,3,13
2023,5,May,0,6,7,13
2023,4,April,0,4,5,9
2023,3,March,0,0,3,16
2023,2,February,1,0,27,21
2023,1,January,0,2,7,11
2022,12,December,2,0,19,19
2022,11,November,0,0,9,21
2022,10,October,2,1,11,18
2022,9,September,1,0,1,0
2022,8,August,1,1,0,6
2022,7,July,5,2,1,8
2022,6,June,5,4,0,24
2022,5,May,0,1,13,18
2022,4,April,1,0,16,39
2022,3,March,2,1,9,42
2022,2,February,8,6,26,34
2022,1,January,4,1,13,26
2021,12,December,2,1,22,32
2021,11,November,10,6,1,11
2021,10,October,24,2,7,14
2021,9,September,10,4,0,12
2021,8,August,2,2,2,19
2021,7,July,3,0,16,19
2021,6,June,2,2,0,9
2021,5,May,3,1,1,11
2021,4,April,14,4,16,18
2021,3,March,9,2,7,33
2021,2,February,6,7,6,15
2021,1,January,9,1,2,43
2020,12,December,9,4,29,12
2020,11,November,8,4,7,7
2020,10,October,16,10,21,10
2020,9,September,10,2,2,5
2020,8,August,4,2,6,5
2020,7,July,7,5,0,8
2020,6,June,0,0,1,0
2020,5,May,0,0,2,3
2020,4,April,0,0,1,0
2020,3,March,4,3,23,25
2020,2,February,2,2,4,23
2020,1,January,4,2,3,12
2019,12,December,3,0,1,2
2019,11,November,0,4,3,15
2019,10,October,1,2,10,26
2019,9,September,6,1,1,1
2019,8,August,1,1,3,0
2019,7,July,0,1,6,3
2019,6,June,5,1,4,24
2019,5,May,7,5,13,6
2019,4,April,3,3,7,2
2019,3,March,4,3,10,28
2019,2,February,5,4,18,26
2019,1,January,1,2,11,13
