Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,6,June,0,3,0,0
2025,4,April,0,0,23,0
2025,2,February,0,2,0,0
2025,1,January,0,0,4,0
2024,5,May,0,0,5,0
2024,3,March,0,0,14,0
2023,9,September,0,2,0,0
2023,7,July,0,8,4,0
2023,4,April,0,2,0,0
2023,3,March,0,6,18,0
2022,12,December,0,1,7,0
2022,3,March,0,0,1,0
2021,8,August,0,3,0,0
2021,5,May,0,1,7,0
2020,8,August,0,0,5,0
2020,3,March,0,2,0,0
2020,1,January,0,0,2,0
2019,8,August,0,2,1,0
2019,6,June,0,0,5,0
2019,5,May,0,0,4,0
2019,4,April,0,1,0,0
